Temperature,Humidity,Minute_Of_Day,LED_Energy_Wh,LED_On
22.1,38.06,790,0,0
22.066666666666695,38.1633333333333,800,0,0
22.0,38.09,810,0,0
22.0,38.23,820,0,0
22.0,38.23,830,0,0
22.0,37.0266666666667,840,0,0
21.9266666666667,34.9,850,0,0
21.8566666666667,33.13,860,0,0
21.73,32.4633333333333,870,0,0
21.6333333333333,32.0233333333333,880,10,1
21.7,32.6966666666667,890,0,0
21.7,33.4266666666667,900,0,0
21.7,33.96,910,0,0
21.7,34.245,920,0,0
21.7,34.5666666666667,930,0,0
21.7,34.8333333333333,940,0,0
21.7,35.0666666666667,950,0,0
21.76,35.26,960,0,0
21.73,35.4333333333333,970,0,0
21.79,35.56,980,0,0
21.7,35.6266666666667,990,0,0
21.7,35.7,1000,0,0
21.7,35.59,1010,10,1
21.7,35.59,1020,10,1
21.6,35.73,1030,10,1
21.6,35.79,1040,20,1
21.5,36.76,1050,10,1
21.566666666666695,38.6266666666667,1060,10,1
21.6333333333333,42.0666666666667,1070,20,1
21.7,45.0666666666667,1080,20,1
21.79,45.5266666666667,1090,20,1
21.8566666666667,43.5266666666667,1100,30,1
21.9266666666667,41.86,1110,20,1
22.025,41.075,1120,20,1
22.1,40.7666666666667,1130,10,1
22.23,46.26,1140,0,0
22.29,47.7333333333333,1150,10,1
22.3566666666667,45.63,1160,10,1
22.29,44.63,1170,10,1
22.29,43.26333333333329,1180,10,1
22.29,42.4566666666667,1190,10,1
22.39,41.6233333333333,1200,10,1
22.39,42.09666666666671,1210,20,1
22.5,43.293333333333294,1220,30,1
22.4266666666667,41.83333333333329,1230,20,1
22.4266666666667,40.393333333333295,1240,20,1
22.4266666666667,39.6,1250,20,1
22.5,39.29,1260,30,1
22.5,39.23,1270,10,1
22.5,39.0266666666667,1280,0,0
22.5,38.8266666666667,1290,10,1
22.5,38.73,1300,20,1
22.5,38.73,1310,10,1
22.445,38.4,1320,10,1
22.39,38.73,1330,10,1
22.323333333333295,38.863333333333294,1340,10,1
22.29,39.1566666666667,1350,10,1
22.29,39.29,1360,20,1
22.2,39.5666666666667,1370,10,1
22.2,39.7,1380,10,1
22.1,39.8266666666667,1390,10,1
22.1,39.9,1400,10,1
22.0,39.9,1410,10,1
21.9266666666667,39.9,1420,20,1
21.89,39.9,1430,10,1
21.823333333333295,39.9,0,10,1
21.79,39.933333333333294,10,10,1
21.73,40.0,20,10,1
21.6666666666667,40.0,30,20,1
21.6,40.19333333333329,40,0,0
21.566666666666695,40.5,50,0,0
21.5,40.69333333333329,60,0,0
21.463333333333296,40.9,70,0,0
21.39,40.9,80,10,1
21.323333333333295,40.8266666666667,90,0,0
21.26,40.76,100,0,0
21.2,40.7,110,0,0
21.1666666666667,40.7,120,0,0
21.1,40.7,130,0,0
21.0,40.59,140,0,0
21.0,40.59,150,0,0
20.963333333333296,40.6633333333333,160,0,0
20.89,40.6633333333333,170,0,0
20.89,40.59,180,0,0
20.89,40.59,190,0,0
20.79,40.59,200,0,0
20.79,40.59,210,0,0
20.76,40.53,220,0,0
20.7,40.59,230,0,0
20.7,40.59,240,0,0
20.6333333333333,40.53,250,0,0
20.6,40.53,260,0,0
20.575,40.59,270,0,0
20.5,40.59,280,0,0
20.5,40.6266666666667,290,0,0
20.4266666666667,40.5666666666667,300,0,0
20.39,40.59,310,0,0
20.39,40.6633333333333,320,0,0
20.29,40.7,330,0,0
20.29,40.7,340,0,0
20.29,40.7,350,0,0
20.23,40.7,360,0,0
20.2,40.7666666666667,370,0,0
20.2,41.0266666666667,380,0,0
20.2,41.2666666666667,390,10,1
20.2,41.4,400,0,0
20.1333333333333,41.4,410,10,1
20.1333333333333,41.4,420,0,0
20.1,41.36,430,20,1
20.1,41.56,440,0,0
20.1,41.59,450,0,0
20.033333333333296,41.463333333333296,460,0,0
20.05,41.45,470,0,0
20.0,41.4,480,0,0
20.0,41.4,490,0,0
20.0,41.4,500,0,0
19.9266666666667,41.4,510,0,0
19.89,41.4,520,0,0
19.89,41.4,530,0,0
19.8566666666667,41.363333333333294,540,0,0
19.79,41.23,550,0,0
19.79,41.2,560,0,0
19.79,41.2,570,0,0
19.76,41.2,580,0,0
19.7,41.2,590,0,0
19.7,41.1633333333333,600,0,0
19.7,41.1633333333333,610,0,0
19.7,41.2,620,0,0
19.7,41.2,630,0,0
19.6,41.09,640,0,0
19.6,41.03,650,0,0
19.6,41.045,660,0,0
19.6,41.1266666666667,670,0,0
19.6,41.2,680,0,0
19.6,41.2,690,0,0
19.6,41.2,700,0,0
19.6,41.23,710,0,0
19.533333333333296,41.29,720,0,0
19.5,41.29,730,0,0
19.5,41.29,740,0,0
19.5,41.29,750,0,0
19.5,41.29,760,0,0
19.5,41.29,770,0,0
19.5,41.29,780,0,0
19.5,41.4,790,0,0
19.5,41.4,800,0,0
19.39,41.29,810,0,0
19.39,41.29,820,0,0
19.463333333333296,41.363333333333294,830,0,0
19.39,41.29,840,0,0
19.39,41.29,850,0,0
19.39,41.345,860,0,0
19.39,41.363333333333294,870,0,0
19.39,41.363333333333294,880,0,0
19.39,41.363333333333294,890,0,0
19.29,41.4,900,0,0
19.3566666666667,41.4,910,0,0
19.29,41.4,920,0,0
19.29,41.4,930,0,0
19.323333333333295,41.4,940,0,0
19.323333333333295,41.4,950,0,0
19.29,41.4,960,0,0
19.29,41.4,970,0,0
19.29,41.29,980,0,0
19.29,41.29,990,0,0
19.29,41.29,1000,0,0
19.29,41.29,1010,0,0
19.2,41.2,1020,0,0
19.2,41.2,1030,0,0
19.2,41.2,1040,0,0
19.2,41.2,1050,0,0
19.1333333333333,41.1266666666667,1060,0,0
19.1,41.1266666666667,1070,0,0
19.1,41.1266666666667,1080,10,1
19.1,41.2,1090,10,1
19.1,41.0,1100,10,1
19.1,40.933333333333294,1110,10,1
19.1,41.0,1120,0,0
19.1,41.19333333333329,1130,10,1
19.1,41.4666666666667,1140,20,1
19.23,41.5666666666667,1150,10,1
19.3566666666667,41.96,1160,10,1
19.6966666666667,42.723333333333294,1170,0,0
19.963333333333296,42.53,1180,10,1
20.1,42.1,1190,0,0
20.1,41.8266666666667,1200,0,0
20.1333333333333,41.9,1210,10,1
20.2,41.69333333333329,1220,10,1
20.29,41.363333333333294,1230,10,1
20.365,40.8925,1240,20,1
20.463333333333296,40.7666666666667,1250,10,1
20.5,40.7,1260,0,0
20.566666666666695,40.6266666666667,1270,10,1
20.6,40.4,1280,20,1
20.6666666666667,40.2666666666667,1290,10,1
20.73,39.6333333333333,1300,20,1
20.79,39.36,1310,10,1
20.76,38.7966666666667,1320,20,1
20.76,38.463333333333296,1330,10,1
20.76,38.29,1340,10,1
20.7,38.29,1350,20,1
20.7,38.3266666666667,1360,10,1
20.7,38.4666666666667,1370,10,1
20.6666666666667,38.59,1380,20,1
20.6,38.6633333333333,1390,10,1
20.6,38.79,1400,10,1
20.533333333333296,38.863333333333294,1410,20,1
20.5,38.933333333333294,1420,10,1
20.5,39.06,1430,10,1
20.39,39.09,0,20,1
20.39,39.2,10,0,0
20.323333333333295,39.2,20,0,0
20.29,39.53,30,0,0
20.23,39.463333333333296,40,0,0
20.2,39.4,50,0,0
20.1333333333333,39.4,60,0,0
20.1,39.29,70,0,0
20.1,39.23,80,0,0
20.0,39.2,90,0,0
20.0,39.2,100,0,0
19.89,39.2,110,0,0
19.89,39.2,120,0,0
19.79,39.09,130,0,0
19.79,39.09,140,0,0
19.7,39.09,150,0,0
19.7,39.09,160,0,0
19.6666666666667,39.06,170,0,0
19.6,39.0,180,0,0
19.55,38.95,190,0,0
19.5,39.0,200,0,0
19.5,39.0,210,0,0
19.39,38.9,220,0,0
19.39,38.9,230,0,0
19.39,38.9,240,0,0
19.39,38.9,250,0,0
19.29,38.9,260,0,0
19.29,38.9666666666667,270,0,0
19.29,39.03,280,0,0
19.23,39.03,290,0,0
19.2,39.0,300,0,0
19.2,39.0,310,0,0
19.2,39.09,320,0,0
19.1333333333333,39.09,330,0,0
19.1,39.09,340,0,0
19.1,39.1633333333333,350,0,0
19.066666666666695,39.2,360,0,0
19.0,39.2,370,10,1
19.0,39.595,380,0,0
19.0,39.963333333333296,390,0,0
19.0,40.03,400,10,1
19.0,40.0,410,0,0
19.0,39.933333333333294,420,10,1
18.963333333333296,39.933333333333294,430,10,1
18.89,40.06,440,0,0
18.89,40.2,450,0,0
18.89,40.2,460,0,0
18.89,40.3266666666667,470,10,1
18.89,40.5266666666667,480,0,0
18.89,40.59,490,0,0
18.89,40.53,500,0,0
18.79,40.4,510,0,0
18.79,40.4,520,0,0
18.79,40.433333333333294,530,0,0
18.79,40.433333333333294,540,0,0
18.7,40.5,550,0,0
18.7,40.56,560,0,0
18.7,40.59,570,0,0
18.7,40.59,580,0,0
18.7,40.59,590,0,0
18.625,40.545,600,0,0
18.6,40.53,610,0,0
18.6,40.5,620,0,0
18.6,40.5,630,0,0
18.6,40.5,640,0,0
18.6,40.5,650,0,0
18.6,40.5,660,0,0
18.6,40.5,670,0,0
18.7,40.56,680,0,0
18.76,40.5,690,0,0
18.79,40.4,700,0,0
18.79,40.4,710,0,0
18.79,40.29,720,0,0
18.8566666666667,40.29,730,0,0
18.89,40.29,740,0,0
18.89,40.23,750,0,0
18.89,40.2,760,0,0
18.9266666666667,40.09,770,0,0
19.0,40.03,780,0,0
19.0,39.9666666666667,790,0,0
19.0,39.9,800,0,0
19.0,39.9,810,0,0
19.0,39.9,820,0,0
19.0,39.9,830,0,0
19.0,39.9,840,0,0
19.0,39.9,850,0,0
19.066666666666695,39.9,860,0,0
19.1,39.9,870,0,0
19.1,39.9,880,0,0
19.15,39.9,890,0,0
19.2,39.9666666666667,900,0,0
19.23,40.03,910,0,0
19.29,40.09,920,0,0
19.29,40.1266666666667,930,0,0
19.29,40.1266666666667,940,0,0
19.34,40.2,950,0,0
19.39,40.23,960,0,0
19.39,40.29,970,0,0
19.29,40.26,980,0,0
19.29,40.1266666666667,990,0,0
19.29,40.06,1000,0,0
19.29,39.933333333333294,1010,0,0
19.26,39.83333333333329,1020,0,0
19.2,39.7,1030,0,0
19.2,39.6633333333333,1040,0,0
19.2,39.59,1050,0,0
19.2,39.59,1060,10,1
19.2,39.53,1070,20,1
19.1666666666667,39.4666666666667,1080,10,1
19.1,39.2666666666667,1090,10,1
19.066666666666695,39.09,1100,10,1
19.0,39.03,1110,10,1
19.0,38.8266666666667,1120,0,0
19.0,38.9666666666667,1130,10,1
19.0,39.19,1140,10,1
19.0,39.463333333333296,1150,10,1
19.0,39.863333333333294,1160,0,0
19.033333333333296,40.7666666666667,1170,10,1
19.1666666666667,40.8266666666667,1180,10,1
19.2,41.0266666666667,1190,20,1
19.26,40.8266666666667,1200,10,1
19.323333333333295,40.8,1210,10,1
19.39,41.1333333333333,1220,20,1
19.39,40.6333333333333,1230,20,1
19.39,40.433333333333294,1240,20,1
19.5,40.363333333333294,1250,10,1
19.566666666666695,40.1566666666667,1260,20,1
19.6333333333333,40.0,1270,10,1
19.7,39.86,1280,10,1
19.7,39.6633333333333,1290,20,1
19.7,39.53,1300,10,1
19.73,39.33333333333329,1310,10,1
19.79,39.1266666666667,1320,0,0
19.79,38.66,1330,10,1
19.79,38.25,1340,0,0
19.79,38.2,1350,0,0
19.79,38.23,1360,0,0
19.79,38.29,1370,0,0
19.79,38.433333333333294,1380,0,0
19.79,38.56,1390,0,0
19.79,38.59,1400,0,0
19.79,38.59,1410,0,0
19.79,38.7,1420,0,0
19.79,38.7,1430,0,0
19.79,38.7,0,0,0
19.79,38.76,10,0,0
19.7,38.8266666666667,20,0,0
19.7,38.9,30,0,0
19.7,39.0,40,0,0
19.6333333333333,38.933333333333294,50,0,0
19.6,39.0,60,0,0
19.6,39.06,70,0,0
19.566666666666695,39.1266666666667,80,0,0
19.5,39.2,90,0,0
19.4266666666667,39.2,100,0,0
19.39,39.23,110,0,0
19.39,39.29,120,0,0
19.3566666666667,39.29,130,0,0
19.29,39.29,140,0,0
19.26,39.223333333333294,150,0,0
19.2,39.1633333333333,160,0,0
19.2,39.2,170,0,0
19.1333333333333,39.2,180,0,0
19.1,39.2,190,0,0
19.1,39.2,200,0,0
19.0,39.09,210,0,0
19.0,39.09,220,0,0
18.963333333333296,39.06,230,0,0
18.89,39.0,240,0,0
18.89,39.0,250,0,0
18.823333333333295,38.933333333333294,260,0,0
18.79,38.9,270,0,0
18.7675,38.9,280,0,0
18.7,38.9666666666667,290,0,0
18.7,39.0,300,0,0
18.7,39.0,310,0,0
18.6666666666667,38.9666666666667,320,0,0
18.6,38.9666666666667,330,0,0
18.6,39.0,340,0,0
18.6,39.0,350,0,0
18.566666666666695,39.09,360,0,0
18.5,39.09,370,0,0
18.5,39.39,380,10,1
18.5,39.59,390,0,0
18.5,39.79,400,10,1
18.5,39.79,410,10,1
18.5,39.6633333333333,420,0,0
18.4266666666667,39.463333333333296,430,0,0
18.39,39.26,440,10,1
18.39,39.1266666666667,450,0,0
18.39,38.863333333333294,460,0,0
18.34,38.5475,470,0,0
18.323333333333295,38.3266666666667,480,0,0
18.29,38.1333333333333,490,0,0
18.29,37.933333333333294,500,10,1
18.29,37.8266666666667,510,10,1
18.23,37.7666666666667,520,20,1
18.2,37.7,530,10,1
18.2,37.83333333333329,540,10,1
18.2,37.863333333333294,550,10,1
18.2,37.73,560,0,0
18.2,38.03,570,10,1
18.2,38.823333333333295,580,10,1
18.2,38.9666666666667,590,0,0
18.26,39.83333333333329,600,10,1
18.2,38.96,610,10,1
18.2,38.4266666666667,620,0,0
18.2,37.9,630,10,1
18.2,37.3666666666667,640,0,0
18.2,36.9666666666667,650,10,1
18.125,36.9,660,0,0
18.1,36.9,670,10,1
18.1,36.9,680,0,0
18.1,36.8266666666667,690,0,0
18.1,36.8266666666667,700,0,0
18.1,36.9,710,0,0
18.1,36.7966666666667,720,10,1
18.033333333333296,36.53,730,0,0
18.0,36.43,740,0,0
18.0,36.23,750,0,0
18.0,36.06,760,0,0
18.0,36.0,770,0,0
17.89,35.8633333333333,780,0,0
17.89,35.73,790,0,0
17.89,35.6266666666667,800,0,0
17.89,35.7,810,0,0
17.8566666666667,35.79,820,0,0
17.79,35.79,830,0,0
17.79,35.8266666666667,840,0,0
17.79,35.975,850,0,0
17.79,36.06,860,0,0
17.7,36.09,870,0,0
17.7,36.1633333333333,880,0,0
17.7,36.2,890,0,0
17.7,36.26,900,0,0
17.6,36.23,910,0,0
17.6,36.29,920,0,0
17.6,36.29,930,0,0
17.6,36.29,940,0,0
17.6,36.29,950,0,0
17.6,36.363333333333294,960,0,0
17.5,36.433333333333294,970,0,0
17.5,36.5,980,0,0
17.5,36.5,990,0,0
17.5,36.56,1000,0,0
17.5,36.59,1010,0,0
17.5,36.6633333333333,1020,0,0
17.39,36.6266666666667,1030,0,0
17.39,36.75,1040,0,0
17.39,36.9666666666667,1050,0,0
17.39,37.03,1060,0,0
17.39,37.1633333333333,1070,10,1
17.39,37.2,1080,0,0
17.39,37.33333333333329,1090,0,0
17.39,37.53,1100,10,1
17.4633333333333,37.723333333333294,1110,0,0
17.5333333333333,38.03,1120,10,1
17.6,38.09,1130,10,1
17.7633333333333,41.16,1140,30,1
17.9633333333333,46.5666666666667,1150,30,1
18.23,44.2566666666667,1160,40,1
18.3566666666667,43.2566666666667,1170,30,1
18.533333333333296,43.36,1180,40,1
18.6,42.2333333333333,1190,50,1
18.73,41.2666666666667,1200,40,1
18.8566666666667,41.0,1210,40,1
19.0,40.863333333333294,1220,30,1
19.1,40.395,1230,20,1
19.26,39.59666666666671,1240,10,1
19.4266666666667,39.1633333333333,1250,20,1
19.5,39.03,1260,10,1
19.6,38.863333333333294,1270,10,1
19.6666666666667,38.73,1280,20,1
19.7,38.5266666666667,1290,10,1
19.76,38.3266666666667,1300,20,1
19.79,38.06,1310,10,1
19.8566666666667,37.933333333333294,1320,10,1
19.89,37.9,1330,20,1
19.89,37.9,1340,10,1
19.9266666666667,37.9,1350,20,1
20.0,37.8266666666667,1360,10,1
20.0,37.9,1370,10,1
20.0,37.9,1380,20,1
20.0,38.0,1390,10,1
20.0,38.0,1400,10,1
19.89,38.09,1410,20,1
19.823333333333295,38.09,1420,10,1
19.79,38.145,1430,0,0
19.76,38.1266666666667,0,0,0
19.7,38.26,10,0,0
19.6666666666667,38.29,20,0,0
19.6,38.29,30,0,0
19.566666666666695,38.433333333333294,40,0,0
19.5,38.56,50,0,0
19.463333333333296,38.6633333333333,60,0,0
19.39,38.6633333333333,70,0,0
19.3566666666667,38.79,80,0,0
19.29,38.79,90,0,0
19.29,38.79,100,0,0
19.23,38.73,110,0,0
19.2,38.7,120,0,0
19.1333333333333,38.76,130,0,0
19.1,38.79,140,0,0
19.1,38.79,150,0,0
19.066666666666695,38.76,160,0,0
19.0,38.7,170,0,0
18.89,38.645,180,0,0
18.89,38.59,190,0,0
18.89,38.59,200,0,0
18.79,38.59,210,0,0
18.73,38.59,220,0,0
18.7,38.6266666666667,230,0,0
18.7,38.6266666666667,240,0,0
18.6,38.59,250,0,0
18.6,38.59,260,0,0
18.6,38.59,270,0,0
18.6,38.59,280,0,0
18.5,38.6266666666667,290,0,0
18.5,38.7,300,0,0
18.463333333333296,38.6633333333333,310,0,0
18.39,38.6633333333333,320,0,0
18.39,38.7,330,0,0
18.39,38.7,340,0,0
18.3566666666667,38.73,350,0,0
18.29,38.79,360,0,0
18.29,38.79,370,10,1
18.29,39.3,380,0,0
18.29,39.893333333333295,390,0,0
18.26,39.723333333333294,400,10,1
18.2,39.59,410,0,0
18.2,39.59,420,10,1
18.2,39.59,430,10,1
18.2,39.6633333333333,440,10,1
18.2,39.59,450,10,1
18.1666666666667,39.4666666666667,460,10,1
18.1,39.2666666666667,470,0,0
18.1,39.06,480,0,0
18.1,38.933333333333294,490,0,0
18.066666666666695,38.723333333333294,500,0,0
18.0,38.59,510,0,0
18.0,38.5,520,0,0
18.0,38.433333333333294,530,0,0
17.89,38.29,540,0,0
17.89,38.29,550,0,0
17.89,38.145,560,20,1
17.8566666666667,38.0266666666667,570,10,1
17.79,37.8266666666667,580,20,1
17.79,37.7,590,10,1
17.79,37.7,600,20,1
17.79,37.7,610,10,1
17.79,37.7,620,10,1
17.79,37.59,630,20,1
17.79,37.59,640,10,1
17.79,37.6266666666667,650,20,1
17.79,37.7,660,20,1
17.79,37.7,670,10,1
17.8566666666667,37.76,680,20,1
17.89,37.7,690,10,1
17.9633333333333,37.6266666666667,700,0,0
18.0,37.59,710,10,1
18.0,37.53,720,0,0
18.0,37.4666666666667,730,0,0
18.0,37.4,740,10,1
18.0,37.345,750,0,0
18.033333333333296,37.3266666666667,760,0,0
18.1,37.3266666666667,770,10,1
18.1,37.1633333333333,780,0,0
18.1,37.09,790,0,0
18.1,37.0,800,0,0
18.1,37.06,810,0,0
18.1,37.1633333333333,820,0,0
18.1666666666667,37.09,830,0,0
18.2,36.863333333333294,840,0,0
18.26,36.73,850,0,0
18.323333333333295,36.4,860,0,0
18.39,36.3266666666667,870,0,0
18.533333333333296,36.5,880,0,0
18.6666666666667,36.76,890,0,0
18.823333333333295,36.9,900,0,0
18.963333333333296,36.9,910,0,0
19.163333333333295,36.863333333333294,920,0,0
19.3566666666667,36.73,930,0,0
19.55,36.645,940,0,0
19.73,36.59,950,0,0
19.79,36.6633333333333,960,0,0
19.823333333333295,36.73,970,0,0
19.89,36.863333333333294,980,0,0
19.89,36.9,990,0,0
19.89,36.9,1000,0,0
19.89,36.933333333333294,1010,0,0
19.89,37.0,1020,0,0
19.79,37.03,1030,0,0
19.79,37.09,1040,0,0
19.79,37.2,1050,0,0
19.73,37.2,1060,0,0
19.7,37.2,1070,10,1
19.7,37.2,1080,10,1
19.6,36.723333333333294,1090,30,1
19.6,36.53,1100,20,1
19.6,35.7233333333333,1110,10,1
19.6,34.9233333333333,1120,20,1
19.6,34.3,1130,30,1
19.73,37.863333333333294,1140,20,1
19.8566666666667,47.6633333333333,1150,30,1
19.89,49.4966666666667,1160,0,0
19.963333333333296,47.03,1170,10,1
20.1,43.69333333333329,1180,10,1
20.1,42.16,1190,0,0
20.2,40.55666666666671,1200,10,1
20.2,39.7566666666667,1210,20,1
20.2,38.9,1220,20,1
20.26,38.5666666666667,1230,10,1
20.29,37.9666666666667,1240,0,0
20.29,37.9,1250,0,0
20.29,37.863333333333294,1260,0,0
20.3566666666667,37.73,1270,0,0
20.39,37.5,1280,0,0
20.463333333333296,37.56,1290,10,1
20.533333333333296,37.5266666666667,1300,0,0
20.6,37.3266666666667,1310,0,0
20.7,37.29,1320,0,0
20.7225,37.2225,1330,0,0
20.73,37.2,1340,0,0
20.79,37.223333333333294,1350,0,0
20.79,37.03,1360,10,1
20.7,36.9,1370,0,0
20.7,36.9,1380,0,0
20.7,36.9,1390,0,0
20.6333333333333,36.8266666666667,1400,0,0
20.6,36.8266666666667,1410,0,0
20.6,36.9,1420,0,0
20.5,36.9,1430,0,0
20.5,36.9666666666667,0,0,0
20.39,36.933333333333294,10,10,1
20.39,37.06,20,0,0
20.29,37.1266666666667,30,0,0
20.29,37.2,40,0,0
20.2,37.2,50,0,0
20.2,37.2,60,0,0
20.1,37.23,70,0,0
20.075,37.345,80,0,0
20.0,37.29,90,0,0
19.963333333333296,37.29,100,0,0
19.823333333333295,37.23,110,0,0
19.79,37.2,120,0,0
19.79,37.2,130,0,0
19.7,37.29,140,0,0
19.7,37.29,150,0,0
19.6666666666667,37.29,160,0,0
19.6,37.29,170,0,0
19.566666666666695,37.29,180,0,0
19.5,37.29,190,0,0
19.463333333333296,37.29,200,0,0
19.39,37.29,210,0,0
19.3566666666667,37.3266666666667,220,0,0
19.3566666666667,37.4,230,0,0
19.29,37.4,240,0,0
19.23,37.4,250,0,0
19.2,37.4,260,0,0
19.125,37.475,270,0,0
19.1,37.5,280,0,0
19.066666666666695,37.5,290,0,0
19.0,37.5,300,0,0
19.0,37.59,310,0,0
18.9266666666667,37.59,320,0,0
18.89,37.59,330,0,0
18.89,37.6633333333333,340,0,0
18.89,37.7,350,0,0
18.823333333333295,37.7,360,0,0
18.79,37.7,370,0,0
18.79,37.7,380,0,0
18.7,37.7,390,0,0
18.7,37.76,400,0,0
18.7,37.79,410,10,1
18.7,37.79,420,0,0
18.6666666666667,38.0,430,0,0
18.6,38.06,440,10,1
18.6,38.19333333333329,450,0,0
18.6,38.57,460,10,1
18.6,38.9,470,10,1
18.6,39.0,480,10,1
18.6,38.933333333333294,490,10,1
18.6,39.0,500,10,1
18.533333333333296,38.933333333333294,510,20,1
18.5,38.76,520,0,0
18.5,38.7,530,0,0
18.5,38.56,540,0,0
18.5,38.433333333333294,550,0,0
18.463333333333296,38.4666666666667,560,0,0
18.39,38.4,570,0,0
18.39,38.4,580,0,0
18.39,38.4,590,0,0
18.39,38.433333333333294,600,0,0
18.39,38.5,610,0,0
18.29,38.5,620,0,0
18.29,38.5,630,0,0
18.3566666666667,38.53,640,0,0
18.29,38.59,650,0,0
18.29,38.59,660,0,0
18.29,38.59,670,0,0
18.29,38.6633333333333,680,0,0
18.39,38.79,690,0,0
18.39,38.79,700,0,0
18.39,38.79,710,0,0
18.39,38.79,720,0,0
18.39,38.79,730,0,0
18.39,38.79,740,0,0
18.39,38.79,750,0,0
18.39,38.79,760,0,0
18.39,38.76,770,0,0
18.39,38.7,780,0,0
18.4266666666667,38.73,790,0,0
18.5,38.79,800,0,0
18.39,38.7,810,0,0
18.39,38.7,820,0,0
18.5,38.79,830,0,0
18.4266666666667,38.73,840,0,0
18.39,38.7,850,0,0
18.39,38.79,860,0,0
18.39,38.79,870,0,0
18.39,38.79,880,0,0
18.39,38.79,890,0,0
18.39,38.79,900,0,0
18.39,38.79,910,0,0
18.3566666666667,38.9,920,0,0
18.29,38.9,930,0,0
18.29,39.0,940,0,0
18.29,39.0,950,0,0
18.29,39.09,960,0,0
18.29,39.1633333333333,970,0,0
18.26,39.1633333333333,980,0,0
18.2,39.1633333333333,990,0,0
18.2,39.23,1000,0,0
18.2,39.29,1010,0,0
18.2,39.4,1020,0,0
18.2,39.4666666666667,1030,0,0
18.15,39.545,1040,0,0
18.1,39.6266666666667,1050,0,0
18.1,39.7,1060,0,0
18.1,39.7,1070,0,0
18.1,39.76,1080,0,0
18.1,39.8266666666667,1090,0,0
18.1,39.9,1100,0,0
18.0,39.9,1110,0,0
18.0,39.9666666666667,1120,0,0
18.0,40.03,1130,0,0
18.0,40.09,1140,0,0
18.0,40.1266666666667,1150,0,0
18.0,40.2,1160,0,0
18.0,40.29,1170,0,0
18.0,40.29,1180,0,0
17.89,40.4,1190,0,0
17.89,40.4,1200,0,0
17.89,40.433333333333294,1210,0,0
17.89,40.5,1220,0,0
17.89,40.5,1230,0,0
17.8233333333333,40.463333333333296,1240,0,0
17.8233333333333,40.53,1250,0,0
17.79,40.53,1260,0,0
17.79,40.59,1270,0,0
17.79,40.6266666666667,1280,0,0
17.79,40.7,1290,0,0
17.79,40.7,1300,0,0
17.73,40.76,1310,0,0
17.73,40.79,1320,0,0
17.73,40.79,1330,0,0
17.7,40.9,1340,0,0
17.7,40.9,1350,0,0
17.7,40.933333333333294,1360,0,0
17.7,41.0,1370,0,0
17.7,41.0,1380,0,0
17.7,41.06,1390,0,0
17.6666666666667,41.06,1400,0,0
17.6,41.06,1410,0,0
17.6,41.145,1420,0,0
17.6,41.2,1430,0,0
17.6,41.26,0,0,0
17.6,41.29,10,0,0
17.6,41.29,20,0,0
17.5666666666667,41.4,30,0,0
17.5,41.4666666666667,40,0,0
17.5,41.5,50,0,0
17.5,41.56,60,0,0
17.5,41.59,70,0,0
17.5,41.6633333333333,80,0,0
17.5,41.73,90,0,0
17.5,41.79,100,0,0
17.5,41.8266666666667,110,0,0
17.5,41.9,120,0,0
17.39,41.9,130,0,0
17.39,41.9666666666667,140,0,0
17.39,42.0,150,0,0
17.4633333333333,42.06,160,0,0
17.39,42.09,170,0,0
17.39,42.1266666666667,180,0,0
17.39,42.2,190,0,0
17.39,42.2666666666667,200,0,0
17.39,42.4,210,0,0
17.39,42.433333333333294,220,0,0
17.39,42.5,230,0,0
17.39,42.59,240,0,0
17.39,42.59,250,0,0
17.3566666666667,42.6266666666667,260,0,0
17.29,42.7,270,0,0
17.29,42.7,280,0,0
17.29,42.76,290,0,0
17.29,42.79,300,0,0
17.29,42.79,310,0,0
17.29,42.8266666666667,320,0,0
17.29,42.9,330,0,0
17.29,43.0,340,0,0
17.29,43.05,350,0,0
17.29,43.2,360,0,0
17.29,43.2,370,0,0
17.29,43.2,380,0,0
17.29,43.2,390,0,0
17.23,43.2,400,0,0
17.26,43.26,410,0,0
17.26,43.26,420,0,0
17.2,43.2,430,0,0
17.2,43.26,440,0,0
