Light_Intensity,Temperature,PIR,Minute_Of_Day,Room_Occupancy_Count,LED_On
142.5,26.25,1,1095,3,0
142.5,26.252499999999998,1,1095,3,0
143.0,26.25,1,1096,3,0
143.0,26.2675,0,1096,3,0
143.0,26.2975,1,1097,3,0
142.5,26.2675,1,1097,3,0
143.0,26.237499999999997,1,1098,3,0
142.25,26.252499999999998,1,1099,3,0
142.5,26.25,1,1099,3,0
142.25,26.252499999999998,1,1100,3,0
142.0,26.2825,1,1100,3,0
142.75,26.25,0,1101,3,0
142.5,26.235,1,1101,3,0
142.5,26.235,1,1102,3,0
142.75,26.25,1,1102,3,0
142.75,26.2975,1,1103,3,0
143.25,26.252499999999998,0,1103,3,0
143.25,26.2675,1,1104,3,0
143.75,26.2825,1,1104,3,0
144.0,26.345,0,1105,3,0
143.25,26.345,1,1105,3,0
143.5,26.314999999999998,1,1106,3,0
143.25,26.299999999999997,1,1106,3,0
143.25,26.314999999999998,1,1107,3,0
143.75,26.2825,1,1107,3,0
144.0,26.2975,1,1108,3,0
144.0,26.2825,1,1108,3,0
144.0,26.33,1,1109,3,0
144.0,26.299999999999997,1,1109,3,0
144.25,26.314999999999998,1,1110,3,0
144.0,26.314999999999998,1,1110,3,0
144.0,26.314999999999998,1,1111,3,0
144.0,26.299999999999997,1,1111,3,0
143.75,26.33,1,1112,3,0
143.75,26.2825,1,1112,3,0
143.75,26.299999999999997,1,1113,3,0
143.75,26.33,1,1113,3,0
144.0,26.299999999999997,1,1114,3,0
144.0,26.314999999999998,0,1114,3,0
144.0,26.33,1,1115,3,0
144.0,26.33,1,1115,3,0
144.25,26.345,1,1116,3,0
144.0,26.33,1,1116,3,0
144.0,26.33,1,1117,3,0
138.5,26.36,1,1117,3,0
143.75,26.36,1,1118,3,0
144.0,26.36,1,1118,3,0
143.75,26.375,1,1119,3,0
144.0,26.39,1,1119,3,0
144.0,26.375,1,1120,3,0
144.5,26.345,0,1120,3,0
144.25,26.345,0,1121,3,0
143.5,26.345,1,1121,3,0
143.75,26.345,1,1122,3,0
144.0,26.375,1,1122,3,0
144.25,26.33,1,1123,3,0
144.0,26.345,1,1124,3,0
144.0,26.33,0,1124,3,0
144.0,26.36,0,1125,3,0
144.0,26.345,0,1125,3,0
143.75,26.36,1,1126,3,0
143.5,26.36,1,1126,3,0
143.75,26.36,1,1127,3,0
144.25,26.4225,1,1127,3,0
144.5,26.455,1,1128,3,0
144.5,26.5325,1,1129,3,0
144.75,26.5625,0,1129,3,0
144.25,26.61,1,1130,3,0
144.25,26.5625,1,1130,3,0
144.5,26.5775,0,1131,3,0
144.5,26.5625,0,1131,3,0
144.75,26.5625,0,1132,3,0
144.0,26.5625,0,1132,3,0
144.25,26.577499999999997,0,1133,3,0
144.5,26.592499999999998,1,1133,3,0
144.25,26.61,1,1134,3,0
145.0,26.61,0,1134,3,0
145.0,26.61,1,1135,3,0
145.0,26.625,1,1135,3,0
145.25,26.61,1,1136,3,0
145.0,26.61,1,1136,3,0
145.25,26.625,0,1137,3,0
145.25,26.64,1,1137,3,0
145.25,26.654999999999998,1,1138,3,0
145.0,26.654999999999998,0,1138,3,0
144.5,26.6575,0,1139,3,0
144.75,26.6725,0,1139,3,0
144.75,26.6875,1,1140,3,0
145.5,26.6875,1,1140,3,0
145.0,26.6725,1,1141,3,0
145.25,26.6575,1,1141,3,0
144.75,26.6725,1,1142,3,0
145.25,26.7025,1,1142,3,0
145.5,26.6875,1,1143,3,0
145.25,26.7025,1,1143,3,0
145.0,26.705,1,1144,3,0
145.0,26.6875,0,1144,3,0
145.25,26.7025,0,1145,3,0
145.25,26.6875,1,1145,3,0
145.0,26.6875,1,1146,3,0
145.25,26.6725,1,1146,3,0
145.25,26.6875,0,1147,3,0
145.25,26.6725,0,1148,3,0
145.25,26.705,0,1148,3,0
144.75,26.6725,0,1149,3,0
145.5,26.6725,1,1149,3,0
145.75,26.6875,1,1150,3,0
145.25,26.6875,1,1150,3,0
145.5,26.6875,0,1151,3,0
145.75,26.6875,0,1151,3,0
145.25,26.6725,0,1152,3,0
145.5,26.6875,1,1152,3,0
145.25,26.689999999999998,1,1153,3,0
145.25,26.705,0,1153,3,0
145.25,26.7025,0,1154,3,0
145.25,26.6725,1,1154,3,0
145.75,26.6875,1,1155,3,0
145.25,26.6875,1,1155,3,0
144.75,26.6875,1,1156,3,0
145.25,26.735,1,1156,3,0
144.75,26.735,1,1157,3,0
144.75,26.7825,1,1157,3,0
144.25,26.78,1,1158,3,0
140.75,26.7825,1,1158,3,0
138.0,26.799999999999997,1,1159,3,0
136.75,26.77,1,1159,3,0
136.75,26.7825,1,1160,3,0
137.0,26.785,1,1160,3,0
137.25,26.7675,1,1161,3,0
137.5,26.7375,1,1161,3,0
137.25,26.72,1,1162,3,0
137.0,26.705,1,1162,3,0
137.5,26.72,1,1163,3,0
137.25,26.72,1,1163,3,0
137.25,26.735,1,1164,3,0
137.5,26.72,1,1164,3,0
137.0,26.735,1,1165,3,0
137.25,26.705,0,1165,3,0
138.0,26.752499999999998,0,1166,3,0
138.0,26.752499999999998,0,1167,3,0
138.0,26.735,0,1167,3,0
137.75,26.735,0,1168,3,0
138.0,26.72,0,1168,3,0
138.25,26.752499999999998,1,1169,3,0
138.0,26.705,1,1169,3,0
137.75,26.752499999999998,1,1170,3,0
138.0,26.755,1,1170,3,0
138.0,26.785,1,1171,3,0
138.5,26.785,1,1172,3,0
139.5,26.595,1,1175,3,0
102.0,26.612499999999997,1,1176,3,0
0.0,26.595,1,1176,3,1
0.0,26.435,0,1179,0,0
0.0,26.4375,0,1180,0,0
0.0,26.435,0,1180,0,0
0.0,26.4075,0,1181,0,0
0.0,26.4075,0,1181,0,0
0.0,26.3925,0,1182,0,0
0.0,26.375,0,1182,0,0
0.0,26.375,0,1183,0,0
0.0,26.375,0,1183,0,0
0.0,26.3275,0,1184,0,0
0.0,26.3275,0,1185,0,0
0.0,26.3275,0,1185,0,0
0.0,26.2825,0,1186,0,0
0.0,26.2825,0,1186,0,0
0.0,26.2825,0,1187,0,0
0.0,26.2825,0,1187,0,0
0.0,26.2525,0,1188,0,0
0.0,26.2525,0,1188,0,0
0.0,26.2375,0,1189,0,0
0.0,26.2525,0,1189,0,0
0.0,26.2675,0,1190,0,0
0.0,26.252499999999998,0,1190,0,0
0.0,26.252499999999998,0,1191,0,0
0.0,26.2025,0,1191,0,0
0.0,26.22,0,1192,0,0
0.0,26.22,0,1192,0,0
0.0,26.205,0,1193,0,0
0.0,26.175,0,1193,0,0
0.0,26.1725,0,1194,0,0
0.0,26.1725,0,1194,0,0
0.0,26.1725,0,1195,0,0
0.0,26.1725,0,1196,0,0
0.0,26.1575,0,1196,0,0
0.0,26.1725,0,1197,0,0
0.0,26.1575,0,1197,0,0
0.0,26.1575,0,1198,0,0
0.0,26.1425,0,1198,0,0
0.0,26.11,0,1199,0,0
0.0,26.095,0,1199,0,0
0.0,26.112499999999997,0,1200,0,0
0.0,26.11,0,1200,0,0
0.0,26.0775,0,1201,0,0
0.0,26.107499999999998,0,1201,0,0
0.0,26.107499999999998,0,1202,0,0
0.0,26.0775,0,1202,0,0
0.0,26.092499999999998,0,1203,0,0
0.0,26.0775,0,1203,0,0
0.0,26.107499999999998,0,1204,0,0
0.0,26.0775,0,1204,0,0
0.0,26.0475,0,1205,0,0
0.0,26.0625,0,1205,0,0
0.0,26.0475,0,1206,0,0
0.0,26.0625,0,1206,0,0
0.0,26.0475,0,1207,0,0
0.0,26.0325,0,1207,0,0
0.0,26.0325,0,1208,0,0
0.0,26.0325,0,1208,0,0
0.0,26.0325,0,1209,0,0
0.0,26.002499999999998,0,1209,0,0
0.0,26.0325,0,1210,0,0
0.0,26.0175,0,1210,0,0
0.0,26.0175,0,1211,0,0
0.0,26.0175,0,1211,0,0
0.0,26.002499999999998,0,1212,0,0
0.0,26.002499999999998,0,1212,0,0
0.0,26.002499999999998,0,1213,0,0
0.0,26.002499999999998,0,1213,0,0
0.0,25.97,0,1214,0,0
0.0,25.955000000000002,0,1214,0,0
0.0,25.972499999999997,0,1215,0,0
0.0,25.9575,0,1215,0,0
0.0,25.9725,0,1216,0,0
0.0,25.9875,0,1216,0,0
0.0,25.9725,0,1217,0,0
0.0,25.9725,0,1217,0,0
0.0,25.9725,0,1218,0,0
0.0,25.9575,0,1218,0,0
0.0,25.9575,0,1219,0,0
0.0,25.939999999999998,0,1220,0,0
0.0,25.9225,0,1220,0,0
0.0,25.9225,0,1221,0,0
0.0,25.939999999999998,0,1221,0,0
0.0,25.9225,0,1222,0,0
0.0,25.9225,0,1222,0,0
0.0,25.9225,0,1223,0,0
0.0,25.9225,0,1223,0,0
0.0,25.905,0,1224,0,0
0.0,25.9075,0,1224,0,0
0.0,25.89,0,1225,0,0
0.0,25.9075,0,1225,0,0
0.0,25.905,0,1226,0,0
0.0,25.875,0,1226,0,0
0.0,25.875,0,1227,0,0
0.0,25.875,0,1228,0,0
0.0,25.875,0,1228,0,0
0.0,25.875,0,1229,0,0
0.0,25.875,0,1229,0,0
0.0,25.875,0,1230,0,0
0.0,25.9075,0,1230,0,0
0.0,25.924999999999997,0,1231,0,0
0.0,25.8925,0,1231,0,0
0.0,25.8925,0,1232,0,0
0.0,25.8925,0,1232,0,0
0.0,25.877499999999998,0,1233,0,0
0.0,25.86,0,1233,0,0
0.0,25.875,0,1234,0,0
0.0,25.877499999999998,0,1234,0,0
0.0,25.86,0,1235,0,0
0.0,25.8925,0,1235,0,0
0.0,25.86,0,1236,0,0
0.0,25.86,0,1236,0,0
0.0,25.8575,0,1237,0,0
0.0,25.8275,0,1237,0,0
0.0,25.86,0,1238,0,0
0.0,25.8425,0,1239,0,0
0.0,25.862499999999997,0,1239,0,0
0.0,25.8425,0,1240,0,0
0.0,25.862499999999997,0,1240,0,0
0.0,25.845,0,1241,0,0
0.0,25.8275,0,1241,0,0
0.0,25.8275,0,1242,0,0
0.0,25.8275,0,1242,0,0
0.0,25.8275,0,1243,0,0
0.0,25.845,0,1244,0,0
0.0,25.845,0,1244,0,0
0.0,25.7975,0,1245,0,0
0.0,25.7975,0,1245,0,0
0.0,25.7975,0,1246,0,0
0.0,25.8125,0,1246,0,0
0.0,25.8125,0,1247,0,0
0.0,25.7975,0,1247,0,0
0.0,25.8125,0,1248,0,0
0.0,25.7825,0,1248,0,0
0.0,25.8125,0,1249,0,0
0.0,25.7975,0,1249,0,0
0.0,25.7825,0,1250,0,0
0.0,25.7975,0,1250,0,0
0.0,25.7975,0,1251,0,0
0.0,25.7825,0,1251,0,0
0.0,25.8125,0,1252,0,0
0.0,25.7675,0,1252,0,0
0.0,25.7825,0,1253,0,0
0.0,25.7825,0,1253,0,0
0.0,25.7975,0,1254,0,0
0.0,25.7825,0,1254,0,0
0.0,25.7825,0,1255,0,0
0.0,25.7975,0,1255,0,0
0.0,25.7825,0,1256,0,0
0.0,25.78,0,1256,0,0
0.0,25.7825,0,1257,0,0
0.0,25.75,0,1257,0,0
0.0,25.7675,0,1258,0,0
0.0,25.75,0,1258,0,0
0.0,25.752499999999998,0,1259,0,0
0.0,25.75,0,1259,0,0
0.0,25.75,0,1260,0,0
0.0,25.735,0,1260,0,0
0.0,25.735,0,1261,0,0
0.0,25.735,0,1261,0,0
0.0,25.735,0,1262,0,0
0.0,25.72,0,1262,0,0
0.0,25.75,0,1263,0,0
0.0,25.72,0,1263,0,0
0.0,25.72,0,1264,0,0
0.0,25.72,0,1264,0,0
0.0,25.72,0,1265,0,0
0.0,25.72,0,1265,0,0
0.0,25.705,0,1266,0,0
0.0,25.705,0,1266,0,0
0.0,25.735,0,1267,0,0
0.0,25.72,0,1268,0,0
0.0,25.72,0,1268,0,0
0.0,25.705,0,1269,0,0
0.0,25.72,0,1269,0,0
0.0,25.72,0,1270,0,0
0.0,25.72,0,1270,0,0
0.0,25.705,0,1271,0,0
0.0,25.689999999999998,0,1271,0,0
0.0,25.705,0,1272,0,0
0.0,25.705,0,1272,0,0
0.0,25.689999999999998,0,1273,0,0
0.0,25.689999999999998,0,1273,0,0
0.0,25.689999999999998,0,1274,0,0
0.0,25.674999999999997,0,1274,0,0
0.0,25.689999999999998,0,1275,0,0
0.0,25.689999999999998,0,1275,0,0
0.0,25.689999999999998,0,1276,0,0
0.0,25.705,0,1276,0,0
0.0,25.705,0,1277,0,0
0.0,25.689999999999998,0,1277,0,0
0.0,25.674999999999997,0,1278,0,0
0.0,25.674999999999997,0,1278,0,0
0.0,25.674999999999997,0,1279,0,0
0.0,25.689999999999998,0,1279,0,0
0.0,25.674999999999997,0,1280,0,0
0.0,25.674999999999997,0,1280,0,0
0.0,25.674999999999997,0,1281,0,0
0.0,25.6725,0,1281,0,0
0.0,25.6725,0,1282,0,0
0.0,25.674999999999997,0,1282,0,0
0.0,25.674999999999997,0,1283,0,0
0.0,25.6725,0,1283,0,0
0.0,25.6725,0,1284,0,0
0.0,25.6725,0,1284,0,0
0.0,25.689999999999998,0,1285,0,0
0.0,25.6425,0,1285,0,0
0.0,25.6425,0,1286,0,0
0.0,25.6425,0,1286,0,0
0.0,25.6425,0,1287,0,0
0.0,25.6425,0,1287,0,0
0.0,25.6425,0,1288,0,0
0.0,25.6425,0,1288,0,0
0.0,25.6425,0,1289,0,0
0.0,25.6575,0,1289,0,0
0.0,25.6425,0,1290,0,0
0.0,25.6425,0,1290,0,0
0.0,25.6425,0,1291,0,0
0.0,25.6575,0,1292,0,0
0.0,25.6425,0,1292,0,0
0.0,25.6425,0,1293,0,0
0.0,25.6425,0,1293,0,0
0.0,25.627499999999998,0,1294,0,0
0.0,25.6575,0,1294,0,0
0.0,25.6425,0,1295,0,0
0.0,25.6425,0,1296,0,0
0.0,25.6425,0,1296,0,0
0.0,25.61,0,1297,0,0
0.0,25.627499999999998,0,1297,0,0
0.0,25.627499999999998,0,1298,0,0
0.0,25.612499999999997,0,1298,0,0
0.0,25.612499999999997,0,1299,0,0
0.0,25.627499999999998,0,1299,0,0
0.0,25.627499999999998,0,1300,0,0
0.0,25.627499999999998,0,1300,0,0
0.0,25.625,0,1301,0,0
0.0,25.612499999999997,0,1301,0,0
0.0,25.627499999999998,0,1302,0,0
0.0,25.612499999999997,0,1302,0,0
0.0,25.612499999999997,0,1303,0,0
0.0,25.597499999999997,0,1303,0,0
0.0,25.612499999999997,0,1304,0,0
0.0,25.612499999999997,0,1304,0,0
0.0,25.597499999999997,0,1305,0,0
0.0,25.627499999999998,0,1305,0,0
0.0,25.612499999999997,0,1306,0,0
0.0,25.597499999999997,0,1306,0,0
0.0,25.612499999999997,0,1307,0,0
0.0,25.612499999999997,0,1307,0,0
0.0,25.58,0,1308,0,0
0.0,25.595,0,1308,0,0
0.0,25.612499999999997,0,1309,0,0
0.0,25.597499999999997,0,1309,0,0
0.0,25.597499999999997,0,1310,0,0
0.0,25.597499999999997,0,1310,0,0
0.0,25.612499999999997,0,1311,0,0
0.0,25.597499999999997,0,1311,0,0
0.0,25.597499999999997,0,1312,0,0
0.0,25.597499999999997,0,1312,0,0
0.0,25.58,0,1313,0,0
0.0,25.58,0,1313,0,0
0.0,25.565,0,1314,0,0
0.0,25.58,0,1314,0,0
0.0,25.58,0,1315,0,0
0.0,25.597499999999997,0,1315,0,0
0.0,25.58,0,1316,0,0
0.0,25.58,0,1317,0,0
0.0,25.565,0,1317,0,0
0.0,25.58,0,1318,0,0
0.0,25.58,0,1318,0,0
0.0,25.5825,0,1319,0,0
0.0,25.565,0,1319,0,0
0.0,25.58,0,1320,0,0
0.0,25.58,0,1320,0,0
0.0,25.565,0,1321,0,0
0.0,25.58,0,1321,0,0
0.0,25.565,0,1322,0,0
0.0,25.597499999999997,0,1322,0,0
0.0,25.564999999999998,0,1323,0,0
0.0,25.58,0,1323,0,0
0.0,25.5475,0,1324,0,0
0.0,25.5625,0,1324,0,0
0.0,25.58,0,1325,0,0
0.0,25.564999999999998,0,1325,0,0
0.0,25.565,0,1326,0,0
0.0,25.5825,0,1326,0,0
0.0,25.597499999999997,0,1327,0,0
0.0,25.595,0,1327,0,0
0.0,25.58,0,1328,0,0
0.0,25.5475,0,1328,0,0
0.0,25.58,0,1329,0,0
0.0,25.564999999999998,0,1329,0,0
0.0,25.58,0,1330,0,0
0.0,25.5825,0,1330,0,0
0.0,25.58,0,1331,0,0
0.0,25.58,0,1331,0,0
0.0,25.564999999999998,0,1332,0,0
0.0,25.5475,0,1332,0,0
0.0,25.564999999999998,0,1333,0,0
0.0,25.5475,0,1333,0,0
0.0,25.565,0,1334,0,0
0.0,25.5475,0,1334,0,0
0.0,25.53,0,1335,0,0
0.0,25.53,0,1335,0,0
0.0,25.5475,0,1336,0,0
0.0,25.5475,0,1336,0,0
0.0,25.5475,0,1337,0,0
0.0,25.564999999999998,0,1337,0,0
0.0,25.53,0,1338,0,0
0.0,25.53,0,1338,0,0
0.0,25.53,0,1339,0,0
0.0,25.53,0,1339,0,0
0.0,25.515,0,1340,0,0
0.0,25.515,0,1341,0,0
0.0,25.564999999999998,0,1341,0,0
0.0,25.5475,0,1342,0,0
0.0,25.53,0,1342,0,0
0.0,25.53,0,1343,0,0
0.0,25.5325,0,1343,0,0
0.0,25.5475,0,1344,0,0
0.0,25.5325,0,1344,0,0
0.0,25.5325,0,1345,0,0
0.0,25.53,0,1345,0,0
0.0,25.5325,0,1346,0,0
0.0,25.515,0,1346,0,0
0.0,25.5325,0,1347,0,0
0.0,25.5625,0,1347,0,0
0.0,25.515,0,1348,0,0
0.0,25.5175,0,1348,0,0
0.0,25.515,0,1349,0,0
0.0,25.515,0,1349,0,0
0.0,25.515,0,1350,0,0
0.0,25.5325,0,1350,0,0
0.0,25.5325,0,1351,0,0
0.0,25.5175,0,1351,0,0
0.0,25.5175,0,1352,0,0
0.0,25.5175,0,1353,0,0
0.0,25.5,0,1353,0,0
0.0,25.5325,0,1354,0,0
0.0,25.5325,0,1354,0,0
0.0,25.5175,0,1355,0,0
0.0,25.5175,0,1355,0,0
0.0,25.515,0,1356,0,0
0.0,25.5,0,1356,0,0
0.0,25.515,0,1357,0,0
0.0,25.515,0,1357,0,0
0.0,25.5,0,1358,0,0
0.0,25.5175,0,1358,0,0
0.0,25.5175,0,1359,0,0
0.0,25.502499999999998,0,1359,0,0
0.0,25.5175,0,1360,0,0
0.0,25.5325,0,1360,0,0
0.0,25.5,0,1361,0,0
0.0,25.5,0,1361,0,0
0.0,25.502499999999998,0,1362,0,0
0.0,25.5325,0,1362,0,0
0.0,25.5325,0,1363,0,0
0.0,25.5175,0,1363,0,0
0.0,25.5,0,1364,0,0
0.0,25.5175,0,1365,0,0
0.0,25.485,0,1365,0,0
0.0,25.5,0,1366,0,0
0.0,25.5,0,1366,0,0
0.0,25.485,0,1367,0,0
0.0,25.502499999999998,0,1367,0,0
0.0,25.502499999999998,0,1368,0,0
0.0,25.5175,0,1368,0,0
0.0,25.502499999999998,0,1369,0,0
0.0,25.485,0,1369,0,0
0.0,25.485,0,1370,0,0
0.0,25.485,0,1370,0,0
0.0,25.4675,0,1371,0,0
0.0,25.502499999999998,0,1371,0,0
0.0,25.5,0,1372,0,0
0.0,25.502499999999998,0,1372,0,0
0.0,25.502499999999998,0,1373,0,0
0.0,25.502499999999998,0,1373,0,0
0.0,25.4675,0,1374,0,0
0.0,25.4675,0,1374,0,0
0.0,25.4675,0,1375,0,0
0.0,25.4675,0,1375,0,0
0.0,25.4675,0,1376,0,0
0.0,25.4675,0,1376,0,0
0.0,25.47,0,1377,0,0
0.0,25.4675,0,1377,0,0
0.0,25.4675,0,1378,0,0
0.0,25.47,0,1378,0,0
0.0,25.485,0,1379,0,0
0.0,25.485,0,1379,0,0
0.0,25.485,0,1380,0,0
0.0,25.485,0,1380,0,0
0.0,25.4675,0,1381,0,0
0.0,25.485,0,1381,0,0
0.0,25.485,0,1382,0,0
0.0,25.47,0,1382,0,0
0.0,25.4525,0,1383,0,0
0.0,25.4675,0,1383,0,0
0.0,25.4675,0,1384,0,0
0.0,25.47,0,1384,0,0
0.0,25.485,0,1385,0,0
0.0,25.485,0,1385,0,0
0.0,25.4675,0,1386,0,0
0.0,25.4675,0,1386,0,0
0.0,25.47,0,1387,0,0
0.0,25.4675,0,1387,0,0
0.0,25.4675,0,1388,0,0
0.0,25.485,0,1389,0,0
0.0,25.4675,0,1389,0,0
0.0,25.4675,0,1390,0,0
0.0,25.485,0,1390,0,0
0.0,25.4675,0,1391,0,0
0.0,25.47,0,1391,0,0
0.0,25.4525,0,1392,0,0
0.0,25.4525,0,1392,0,0
0.0,25.4675,0,1393,0,0
0.0,25.4525,0,1393,0,0
0.0,25.4525,0,1394,0,0
0.0,25.4375,0,1394,0,0
0.0,25.4525,0,1395,0,0
0.0,25.4375,0,1395,0,0
0.0,25.4375,0,1396,0,0
0.0,25.4525,0,1396,0,0
0.0,25.4525,0,1397,0,0
0.0,25.4675,0,1397,0,0
0.0,25.4375,0,1398,0,0
0.0,25.4375,0,1398,0,0
0.0,25.4375,0,1399,0,0
0.0,25.4075,0,1399,0,0
0.0,25.4225,0,1400,0,0
0.0,25.4075,0,1400,0,0
0.0,25.4225,0,1401,0,0
0.0,25.4375,0,1401,0,0
0.0,25.4075,0,1402,0,0
0.0,25.4075,0,1402,0,0
0.0,25.4225,0,1403,0,0
0.0,25.4075,0,1403,0,0
0.0,25.3925,0,1404,0,0
0.0,25.3925,0,1404,0,0
0.0,25.4375,0,1405,0,0
0.0,25.3925,0,1405,0,0
0.0,25.4075,0,1406,0,0
0.0,25.4225,0,1406,0,0
0.0,25.4225,0,1407,0,0
0.0,25.4075,0,1407,0,0
0.0,25.4225,0,1408,0,0
0.0,25.4225,0,1409,0,0
0.0,25.4375,0,1409,0,0
0.0,25.4375,0,1410,0,0
0.0,25.4225,0,1410,0,0
0.0,25.4225,0,1411,0,0
0.0,25.4225,0,1411,0,0
0.0,25.4375,0,1412,0,0
0.0,25.4375,0,1413,0,0
0.0,25.4225,0,1413,0,0
0.0,25.4225,0,1414,0,0
0.0,25.4375,0,1414,0,0
0.0,25.4225,0,1415,0,0
0.0,25.4225,0,1415,0,0
0.0,25.4225,0,1416,0,0
0.0,25.4225,0,1416,0,0
0.0,25.4225,0,1417,0,0
0.0,25.455,0,1417,0,0
0.0,25.4225,0,1418,0,0
0.0,25.4225,0,1418,0,0
0.0,25.4225,0,1419,0,0
0.0,25.4225,0,1419,0,0
0.0,25.4225,0,1420,0,0
0.0,25.4225,0,1420,0,0
0.0,25.4075,0,1421,0,0
0.0,25.4075,0,1421,0,0
0.0,25.4075,0,1422,0,0
0.0,25.4075,0,1422,0,0
0.0,25.4075,0,1423,0,0
0.0,25.4075,0,1423,0,0
0.0,25.4075,0,1424,0,0
0.0,25.4225,0,1424,0,0
0.0,25.4225,0,1425,0,0
0.0,25.4075,0,1425,0,0
0.0,25.3925,0,1426,0,0
0.0,25.3925,0,1426,0,0
0.0,25.3925,0,1427,0,0
0.0,25.3925,0,1427,0,0
0.0,25.4075,0,1428,0,0
0.0,25.4225,0,1428,0,0
0.0,25.4225,0,1429,0,0
0.0,25.4225,0,1429,0,0
0.0,25.4075,0,1430,0,0
0.0,25.4225,0,1430,0,0
0.0,25.4075,0,1431,0,0
0.0,25.4225,0,1431,0,0
0.0,25.4075,0,1432,0,0
0.0,25.4075,0,1432,0,0
0.0,25.4075,0,1433,0,0
0.0,25.4075,0,1433,0,0
0.0,25.4075,0,1434,0,0
0.0,25.4075,0,1434,0,0
0.0,25.4225,0,1435,0,0
0.0,25.392500000000002,0,1435,0,0
0.0,25.3925,0,1436,0,0
0.0,25.4075,0,1437,0,0
0.0,25.4075,0,1437,0,0
0.0,25.3925,0,1438,0,0
0.0,25.392500000000002,0,1438,0,0
0.0,25.4225,0,1439,0,0
0.0,25.407500000000002,0,1439,0,0
0.0,25.407500000000002,0,0,0,0
0.0,25.4075,0,1,0,0
0.0,25.4075,0,1,0,0
0.0,25.4075,0,2,0,0
0.0,25.4075,0,2,0,0
0.0,25.4075,0,3,0,0
0.0,25.3925,0,3,0,0
0.0,25.3925,0,4,0,0
0.0,25.4075,0,4,0,0
0.0,25.3775,0,5,0,0
0.0,25.4075,0,5,0,0
0.0,25.4225,0,6,0,0
0.0,25.3925,0,6,0,0
0.0,25.377499999999998,0,7,0,0
0.0,25.3925,0,7,0,0
0.0,25.4075,0,8,0,0
0.0,25.3925,0,8,0,0
0.0,25.3775,0,9,0,0
0.0,25.392500000000002,0,9,0,0
0.0,25.3775,0,10,0,0
0.0,25.3925,0,10,0,0
0.0,25.3775,0,11,0,0
0.0,25.392500000000002,0,11,0,0
0.0,25.3775,0,12,0,0
0.0,25.3775,0,12,0,0
0.0,25.3925,0,13,0,0
0.0,25.407500000000002,0,13,0,0
0.0,25.3775,0,14,0,0
0.0,25.3775,0,14,0,0
0.0,25.392500000000002,0,15,0,0
0.0,25.3775,0,15,0,0
0.0,25.407500000000002,0,16,0,0
0.0,25.409999999999997,0,16,0,0
0.0,25.409999999999997,0,17,0,0
0.0,25.3925,0,17,0,0
0.0,25.3775,0,18,0,0
0.0,25.392500000000002,0,18,0,0
0.0,25.3625,0,19,0,0
0.0,25.3625,0,19,0,0
0.0,25.3775,0,20,0,0
0.0,25.3775,0,21,0,0
0.0,25.3775,0,21,0,0
0.0,25.3775,0,22,0,0
0.0,25.3625,0,22,0,0
0.0,25.3625,0,23,0,0
0.0,25.3775,0,23,0,0
0.0,25.3625,0,24,0,0
0.0,25.3625,0,25,0,0
0.0,25.3775,0,25,0,0
0.0,25.3475,0,26,0,0
0.0,25.3625,0,26,0,0
0.0,25.3625,0,27,0,0
0.0,25.3475,0,27,0,0
0.0,25.3625,0,28,0,0
0.0,25.3475,0,28,0,0
0.0,25.3475,0,29,0,0
0.0,25.3475,0,29,0,0
0.0,25.3475,0,30,0,0
0.0,25.3475,0,30,0,0
0.0,25.3325,0,31,0,0
0.0,25.3475,0,31,0,0
0.0,25.3625,0,32,0,0
0.0,25.3625,0,32,0,0
0.0,25.3625,0,33,0,0
0.0,25.3775,0,33,0,0
0.0,25.3475,0,34,0,0
0.0,25.3475,0,34,0,0
0.0,25.3475,0,35,0,0
0.0,25.3625,0,35,0,0
0.0,25.3475,0,36,0,0
0.0,25.3475,0,36,0,0
0.0,25.3475,0,37,0,0
0.0,25.314999999999998,0,37,0,0
0.0,25.3475,0,38,0,0
0.0,25.3475,0,38,0,0
0.0,25.3325,0,39,0,0
0.0,25.3325,0,39,0,0
0.0,25.3175,0,40,0,0
0.0,25.3625,0,41,0,0
0.0,25.3625,0,41,0,0
0.0,25.345,0,42,0,0
0.0,25.3775,0,42,0,0
0.0,25.3625,0,43,0,0
0.0,25.3775,0,43,0,0
0.0,25.3625,0,44,0,0
0.0,25.3625,0,45,0,0
0.0,25.3625,0,45,0,0
0.0,25.3475,0,46,0,0
0.0,25.3475,0,46,0,0
0.0,25.3625,0,47,0,0
0.0,25.3625,0,47,0,0
0.0,25.3625,0,48,0,0
0.0,25.3475,0,48,0,0
0.0,25.3325,0,49,0,0
0.0,25.3625,0,49,0,0
0.0,25.33,0,50,0,0
0.0,25.345,0,50,0,0
0.0,25.33,0,51,0,0
0.0,25.36,0,51,0,0
0.0,25.3625,0,52,0,0
0.0,25.3625,0,52,0,0
0.0,25.3625,0,53,0,0
0.0,25.3475,0,53,0,0
0.0,25.3475,0,54,0,0
0.0,25.3625,0,54,0,0
0.0,25.3775,0,55,0,0
0.0,25.3475,0,55,0,0
0.0,25.3475,0,56,0,0
0.0,25.3625,0,56,0,0
0.0,25.3625,0,57,0,0
0.0,25.3475,0,57,0,0
0.0,25.3775,0,58,0,0
0.0,25.3625,0,58,0,0
0.0,25.36,0,59,0,0
0.0,25.33,0,59,0,0
0.0,25.3475,0,60,0,0
