temperature,humidity,fan_on
29.2,78.4,1
29.2,78.4,1
27.5,83.7,1
27.5,79.9,1
30.5,86.1,1
30.7,86.2,1
29.7,81.3,1
27.7,83.3,0
30.2,81.3,1
31.1,86.6,0
32.4,88.1,1
32.1,86.9,1
28.2,81.2,1
28.2,83.2,1
28.6,80.7,1
30.8,86.3,0
31.0,85.8,1
31.5,77.0,0
31.7,88.9,1
31.5,93.0,1
32.0,84.1,1
32.0,89.1,1
31.3,88.8,1
31.9,84.8,1
31.9,84.8,1
31.3,85.5,1
31.3,86.2,1
31.1,88.4,1
32.2,85.2,1
32.1,87.5,1
29.0,79.4,1
28.9,73.9,1
31.1,80.0,1
31.0,81.9,1
32.2,87.9,1
32.2,87.9,1
30.0,86.0,1
29.6,85.0,1
31.3,84.7,1
35.2,91.6,1
35.4,92.0,1
35.5,92.3,1
35.2,92.3,1
25.5,81.7,0
25.2,81.6,0
30.0,85.2,1
30.0,86.3,1
31.4,87.9,1
32.0,84.4,1
32.2,87.4,1
32.0,86.7,1
31.9,88.1,1
31.9,87.6,1
31.7,87.3,1
31.9,82.0,1
32.1,87.0,1
32.0,83.4,1
31.8,75.5,1
31.5,83.6,1
26.3,73.5,1
26.6,73.2,1
26.6,73.2,1
23.4,69.2,0
24.2,64.0,0
23.8,66.1,0
22.2,83.3,0
26.1,69.8,0
26.4,73.2,0
26.1,70.2,0
24.7,62.1,0
25.5,59.8,0
24.7,62.2,0
25.1,73.9,0
25.2,75.4,0
25.2,74.4,0
25.2,74.4,0
23.5,81.4,0
23.5,81.4,0
24.5,75.1,0
24.0,76.5,0
26.4,70.7,1
26.4,69.4,0
26.3,69.8,0
23.0,82.4,0
23.0,82.4,0
23.9,83.0,0
23.9,83.0,0
24.0,82.4,0
23.9,83.0,0
24.2,60.6,0
23.7,60.8,0
23.8,60.0,0
24.4,56.7,0
24.0,73.9,0
25.1,66.3,0
25.1,66.3,0
25.1,66.3,0
24.3,66.0,0
24.3,66.0,0
26.5,39.6,0
22.8,44.9,0
23.9,55.0,0
23.9,55.0,0
25.3,56.3,0
25.2,52.7,1
25.2,52.7,1
27.9,27.5,1
27.9,27.5,1
26.3,59.8,1
26.7,53.9,0
29.6,27.4,1
28.2,27.6,1
28.3,33.3,0
26.3,52.4,0
27.9,35.1,0
27.9,35.1,0
26.0,52.1,0
28.2,29.0,1
25.2,51.9,0
26.7,49.5,0
29.4,31.3,0
23.8,56.5,1
25.7,36.8,0
24.9,51.2,0
26.1,32.2,0
23.2,62.6,0
23.2,62.6,0
23.2,62.6,0
23.2,62.6,0
24.3,59.9,0
24.3,59.9,0
23.9,47.5,1
24.0,51.0,0
23.4,57.1,0
23.8,55.5,0
25.0,50.1,0
31.5,67.0,1
31.4,66.0,1
31.3,67.0,1
31.1,68.6,1
30.5,70.2,0
30.5,70.9,1
30.5,71.2,1
30.6,70.6,1
28.7,77.6,0
28.7,79.1,1
28.9,77.5,1
29.6,75.0,1
28.7,78.5,0
28.7,78.2,1
28.9,77.3,1
26.7,88.2,0
26.8,87.6,1
26.8,87.5,1
28.1,80.2,1
28.0,79.6,1
28.1,79.5,1
28.4,70.0,1
28.4,70.9,1
30.9,61.2,1
30.9,61.7,1
30.9,68.2,0
29.9,71.3,1
30.0,70.6,1
31.5,65.0,1
32.0,65.0,1
32.1,66.0,1
28.9,77.0,1
28.7,72.5,1
28.9,76.8,1
32.2,61.1,1
32.2,62.1,1
32.2,61.1,1
28.9,84.0,0
28.7,83.3,1
29.2,83.2,1
27.1,84.1,0
26.9,85.2,1
26.8,84.6,0
27.5,86.1,0
27.3,86.4,0
28.9,61.2,1
28.8,58.7,1
31.1,66.1,1
31.2,65.5,1
31.2,65.5,1
32.2,60.3,1
32.2,60.8,1
31.7,61.3,1
31.7,62.8,1
32.0,71.6,1
32.3,70.3,1
33.1,73.0,1
33.3,70.4,1
27.1,69.7,1
26.5,54.1,1
26.6,88.2,1
26.5,88.4,1
26.6,85.1,1
26.2,86.2,1
28.6,60.9,1
28.7,60.6,1
31.2,62.9,1
31.0,63.7,1
32.4,65.7,1
32.4,64.7,1
29.8,76.0,1
29.4,77.9,1
28.5,76.1,1
28.3,77.0,1
27.9,85.6,1
27.9,85.0,1
27.9,84.6,0
27.9,69.8,0
27.6,69.1,1
26.8,72.3,0
29.3,58.4,1
31.6,76.2,0
32.0,71.3,1
32.0,71.7,1
30.0,77.5,1
30.3,76.7,1
28.9,73.4,1
28.8,73.0,1
29.0,73.6,1
27.3,85.9,1
27.1,86.9,1
28.1,73.2,1
28.4,72.3,1
28.7,67.0,1
28.7,67.5,1
24.5,50.6,0
32.8,73.4,1
31.8,69.6,1
31.8,69.3,1
31.8,69.6,1
30.0,76.4,1
30.5,75.5,0
28.8,74.2,0
28.6,74.1,1
28.6,74.0,1
27.2,86.7,1
27.4,85.7,1
23.9,56.8,0
22.1,58.9,0
22.1,58.0,0
28.4,67.8,1
28.2,68.4,1
28.3,68.9,0
30.4,52.7,1
22.9,70.1,0
27.8,66.5,1
29.6,79.4,1
29.8,78.8,1
29.9,78.4,1
28.4,76.7,1
28.5,78.1,1
28.5,77.0,1
27.6,86.8,1
27.7,86.4,1
28.8,67.0,1
28.5,67.5,1
23.6,51.2,0
23.8,55.9,0
32.8,74.2,1
32.9,73.5,1
32.9,74.4,1
31.3,74.6,1
31.8,72.0,1
31.4,77.6,1
31.4,78.3,1
30.5,74.9,0
30.2,75.2,1
28.9,75.0,0
28.0,77.0,1
26.8,87.4,0
28.3,84.6,0
27.6,70.1,1
26.7,71.2,1
29.8,64.1,1
29.7,64.1,1
31.0,54.5,1
31.0,48.7,1
32.8,72.2,1
33.2,71.7,1
31.9,71.5,1
32.1,71.2,1
31.4,70.2,1
31.2,71.7,0
31.0,72.0,1
30.4,74.6,0
31.0,72.3,1
30.4,74.4,1
28.9,79.6,1
29.9,77.1,1
29.0,79.3,1
27.4,81.5,1
27.4,82.0,1
27.4,82.0,1
27.6,74.2,1
27.8,73.1,1
28.4,71.4,0
28.5,71.1,1
29.9,47.7,1
31.6,75.0,1
31.5,75.1,1
31.6,67.4,1
31.5,72.3,1
31.5,71.4,1
31.3,71.0,1
27.6,84.2,1
28.0,82.5,1
27.9,72.2,1
27.8,72.8,1
30.1,67.2,1
30.2,66.9,1
25.5,49.7,1
27.1,54.0,1
31.5,75.5,0
31.6,66.8,1
31.3,73.1,1
31.6,71.8,1
29.3,79.0,1
29.3,79.4,1
27.5,81.7,1
27.6,81.5,1
28.0,68.9,1
28.1,68.0,0
28.9,71.0,1
24.6,52.6,0
23.1,69.8,1
30.0,68.9,1
30.0,68.9,1
30.1,68.4,1
30.3,76.0,1
29.8,77.0,1
31.3,73.0,1
31.2,73.4,1
31.3,73.2,1
27.8,72.2,0
28.7,69.5,1
28.8,68.8,1
28.7,69.3,1
28.7,85.8,1
28.5,86.7,1
28.8,76.9,1
28.6,76.8,1
28.6,76.9,1
29.7,67.4,1
29.6,66.7,1
31.5,67.1,1
31.4,67.7,1
29.9,72.4,1
29.6,73.1,1
29.5,73.2,1
31.2,66.1,1
31.1,65.6,1
31.3,65.7,1
31.0,66.2,1
28.5,77.2,1
27.1,70.2,1
29.0,77.2,1
29.0,76.3,1
29.5,78.6,1
29.7,72.5,1
27.3,83.0,1
28.5,78.5,1
27.3,82.3,1
28.5,78.2,0
27.2,66.6,1
27.2,66.9,1
27.2,67.6,1
27.6,85.5,1
27.8,85.1,1
27.4,85.2,1
27.3,85.9,1
27.5,85.8,1
25.9,59.7,0
24.4,61.4,0
31.1,65.3,1
31.4,65.3,1
24.2,61.3,0
32.0,62.2,1
31.7,66.4,1
31.7,64.9,1
31.9,65.7,1
30.0,76.9,0
29.6,77.9,1
29.6,77.7,1
29.1,79.0,1
28.5,86.2,1
28.8,83.8,1
28.5,85.8,1
28.6,86.2,1
26.9,68.9,0
26.8,69.6,0
26.7,69.4,1
26.7,68.8,1
27.5,75.6,1
27.6,75.8,1
27.6,76.0,1
28.4,74.9,1
28.4,74.6,1
28.6,74.2,1
30.3,70.8,0
30.2,71.0,1
30.2,71.1,1
30.2,71.3,1
30.6,77.7,1
30.6,77.7,1
30.6,77.8,1
31.1,65.6,1
31.4,64.3,1
31.5,67.9,0
31.7,70.8,1
32.2,67.7,0
30.9,72.6,1
25.2,46.3,1
30.0,74.9,1
25.9,47.2,1
28.2,83.9,0
27.9,85.2,1
28.0,84.6,1
27.7,71.7,1
27.6,71.6,1
27.8,72.0,1
29.4,62.0,1
29.3,62.2,1
29.5,61.7,1
23.4,53.6,1
25.3,59.4,1
31.0,72.0,1
30.8,72.4,1
26.7,41.6,1
27.6,43.7,1
31.7,68.6,1
31.4,74.6,1
31.0,70.8,1
31.7,70.4,1
31.8,68.5,1
30.7,71.2,1
30.0,74.2,1
28.9,76.2,0
28.9,76.1,1
28.8,75.8,1
29.1,74.6,1
27.5,84.9,1
28.2,82.5,1
27.4,86.3,0
27.4,86.4,1
27.3,85.7,1
27.9,84.6,0
27.5,73.6,0
27.5,75.9,1
26.7,75.7,1
27.9,67.2,1
28.1,67.1,1
28.0,67.2,1
30.1,73.0,1
30.2,71.8,1
30.0,72.1,1
30.7,69.3,1
30.9,71.4,1
30.6,69.7,1
30.6,71.0,1
32.2,59.1,1
31.7,60.5,1
32.5,58.9,1
31.7,77.4,1
31.0,78.7,1
31.7,76.9,1
31.1,78.4,1
27.7,81.9,1
27.6,83.7,0
27.6,82.3,1
26.6,81.6,0
26.9,82.7,0
28.4,71.4,1
29.7,64.6,1
30.0,50.3,1
32.1,60.9,1
33.2,57.5,1
32.2,59.6,1
30.9,79.5,1
31.7,75.4,1
30.9,79.2,1
27.1,80.4,0
27.0,81.2,0
27.6,86.2,1
27.5,87.2,1
27.7,85.6,1
25.7,82.9,1
26.2,81.7,1
26.6,79.7,1
26.5,75.9,1
26.5,76.6,1
28.9,69.8,1
29.3,67.8,0
31.0,68.9,0
31.3,63.2,0
31.9,61.0,1
31.3,62.1,1
28.8,84.2,1
29.2,82.8,1
26.9,81.5,1
27.0,81.4,1
26.7,82.0,1
28.3,83.8,1
28.0,84.8,1
28.1,85.0,1
29.7,66.3,1
29.6,66.7,1
30.7,45.7,1
30.5,44.8,1
31.4,58.2,1
31.2,56.5,1
30.3,72.0,1
31.2,68.0,1
31.3,68.0,1
30.8,73.0,1
30.1,77.8,0
29.6,78.7,1
29.6,79.5,1
29.6,78.9,1
29.7,79.1,1
30.3,77.8,1
30.6,78.6,1
30.1,79.2,1
29.7,80.2,0
27.2,79.0,1
26.9,80.4,1
27.1,80.9,0
27.2,80.4,0
26.9,81.4,1
26.8,81.2,1
28.6,84.5,0
28.8,84.1,1
28.9,83.5,1
28.8,84.0,1
25.5,83.7,0
25.7,82.3,0
24.9,86.3,0
25.6,83.2,0
28.8,68.8,1
28.7,68.8,1
32.2,54.0,1
31.8,56.8,1
31.8,57.9,1
31.8,58.2,1
21.9,52.7,0
32.3,65.5,1
32.1,66.1,1
30.2,72.9,1
30.0,73.6,1
30.0,73.4,1
30.0,73.4,1
30.0,73.0,1
32.1,74.5,1
31.6,76.0,1
26.5,81.8,1
26.0,83.7,1
29.2,80.5,1
27.9,84.7,1
27.8,85.3,1
28.1,84.3,0
27.9,85.2,1
26.1,82.3,0
25.5,83.0,0
27.9,70.9,0
27.8,71.6,0
26.6,48.0,1
27.0,48.1,1
30.4,69.7,1
30.4,70.1,1
30.1,71.8,1
33.2,65.2,1
33.0,65.6,1
33.1,65.8,1
30.3,75.5,0
30.3,75.1,1
29.2,74.4,0
29.1,74.7,1
29.1,74.8,0
29.3,71.2,1
29.1,70.8,1
26.5,83.3,1
26.5,83.7,1
28.7,72.1,1
28.9,71.5,1
29.2,68.1,1
32.6,68.1,1
32.6,68.0,1
32.7,72.0,0
32.1,72.1,1
30.9,72.7,1
30.8,71.7,1
32.1,72.3,1
30.8,72.4,1
29.4,73.6,0
29.2,73.6,1
24.6,67.1,0
29.4,74.1,1
27.2,87.8,0
27.2,85.1,1
27.5,85.5,0
27.3,87.6,0
27.9,80.3,1
27.9,80.0,1
28.1,79.4,1
29.2,82.5,1
28.5,83.9,1
28.9,71.1,1
28.9,71.1,1
28.9,71.3,1
28.8,59.0,0
23.1,55.1,0
31.7,75.1,1
31.8,74.6,1
31.7,75.1,1
31.9,74.0,1
28.9,70.8,1
28.8,71.7,1
28.9,71.8,1
27.5,71.9,1
27.4,72.4,1
28.8,70.3,1
28.9,69.7,1
28.3,67.0,1
28.4,67.0,1
28.3,67.4,1
31.6,64.0,1
31.9,63.5,1
32.7,69.6,1
32.8,70.5,1
33.0,70.0,1
31.3,63.8,1
31.2,64.2,1
31.4,63.4,1
32.6,68.6,1
33.3,67.4,1
33.3,67.4,1
32.9,68.5,1
30.1,74.7,1
30.0,74.3,1
30.3,74.6,1
30.2,74.8,1
27.9,75.1,1
27.8,75.5,1
27.9,74.8,1
30.0,64.2,1
30.2,65.4,1
30.2,64.6,1
29.4,69.6,1
29.6,70.4,1
29.5,69.6,1
32.8,69.9,1
32.8,69.8,1
29.4,74.6,1
29.8,74.0,1
29.5,73.8,1
29.5,74.1,1
29.8,73.8,1
29.1,75.0,0
27.9,58.2,0
25.1,51.6,0
27.9,74.8,1
28.3,74.4,1
28.2,75.2,1
30.6,55.8,0
28.9,45.2,1
31.8,62.9,1
31.5,63.5,1
29.8,70.7,1
30.6,73.6,1
26.5,49.4,0
30.4,71.0,1
30.6,70.8,1
30.7,71.1,1
22.7,45.7,0
26.5,45.7,1
21.2,47.3,0
27.4,88.9,1
27.5,88.8,1
24.9,69.5,1
29.1,65.1,1
29.1,64.3,1
24.5,49.4,0
25.1,52.0,0
21.9,51.4,0
28.9,72.6,1
29.2,72.5,1
31.3,69.0,1
30.9,71.0,1
30.5,72.0,1
30.7,71.0,1
29.2,79.0,1
29.4,78.0,1
29.0,78.0,1
29.3,80.5,0
29.5,80.3,0
27.9,81.9,0
28.5,78.4,0
29.2,76.0,0
28.8,75.9,1
28.8,76.2,1
27.9,60.8,1
28.0,61.0,1
27.8,82.0,1
27.8,81.7,1
27.7,82.6,1
30.2,61.8,1
30.1,62.3,1
30.2,61.6,1
30.4,68.3,1
29.8,69.5,1
29.9,69.4,1
27.1,50.9,1
29.6,71.0,1
30.0,71.3,1
30.4,71.0,1
30.1,62.0,1
27.1,85.3,1
26.6,88.2,1
26.7,87.3,1
27.4,77.1,0
27.6,76.8,0
27.3,78.8,1
26.8,79.8,1
29.8,74.1,1
29.6,73.6,1
21.7,65.8,0
22.8,63.5,0
34.2,61.2,1
33.6,59.2,1
34.0,62.0,1
33.5,70.6,1
33.7,70.0,1
29.4,77.0,1
29.7,77.7,1
29.5,77.2,1
17.4,59.9,0
18.9,54.7,0
17.6,58.6,0
23.2,68.1,0
22.1,67.5,0
22.1,68.7,0
34.1,57.7,1
34.7,56.3,1
30.1,74.1,1
30.2,75.2,1
30.0,70.5,1
30.0,70.5,1
20.5,50.8,0
20.4,51.2,0
16.7,59.8,0
16.2,59.4,0
14.8,78.6,0
13.0,82.7,0
15.6,72.9,0
22.2,74.1,0
24.1,70.7,0
24.7,62.0,0
24.0,64.6,0
23.3,66.7,0
32.7,61.3,1
32.9,61.3,1
32.6,61.7,1
31.8,74.1,1
31.7,75.6,1
31.7,73.6,1
27.5,62.5,1
27.3,59.2,1
27.9,57.7,1
26.8,63.9,1
23.4,61.7,0
25.5,54.3,0
23.1,60.8,0
27.1,65.2,1
24.0,60.0,1
21.9,65.8,0
21.7,66.6,0
22.6,64.8,0
29.7,63.0,1
29.2,62.7,1
29.2,63.0,1
29.9,59.8,1
29.7,61.3,1
29.6,58.3,1
29.9,61.5,0
25.1,51.2,0
25.0,51.1,0
25.5,50.7,0
26.5,48.6,0
20.4,67.8,0
20.3,67.9,0
20.2,68.2,0
19.8,67.6,0
23.6,61.4,0
23.4,65.7,0
23.7,71.4,0
24.6,69.9,0
23.3,73.1,0
23.1,73.0,0
27.2,50.7,0
25.9,51.8,0
26.7,65.3,1
29.7,74.7,0
29.0,42.2,0
28.6,73.0,0
25.0,47.1,0
25.6,55.4,0
25.6,42.6,0
19.1,66.1,0
20.4,66.2,0
20.2,66.9,0
23.4,63.5,0
24.8,58.6,0
22.0,68.4,0
29.3,75.1,1
28.1,57.9,1
29.4,75.8,1
22.5,59.6,0
23.3,59.6,0
22.7,58.5,0
22.1,53.4,0
21.7,51.6,0
22.9,55.6,0
22.2,63.0,0
23.5,58.9,0
22.3,62.8,0
28.9,77.0,1
29.0,76.3,1
29.0,76.7,1
20.2,36.8,0
23.0,38.6,0
19.5,39.1,0
15.1,58.2,0
15.3,57.4,0
18.5,50.4,0
24.0,56.7,0
23.0,58.7,0
22.8,57.5,0
22.8,61.3,0
22.8,55.2,0
30.5,70.8,1
25.3,57.1,0
24.4,56.2,0
24.1,59.6,0
24.5,57.5,0
28.7,52.0,1
28.9,53.8,1
29.3,55.9,1
29.6,59.5,1
33.2,63.6,1
33.1,63.0,1
31.1,69.8,1
32.6,64.8,1
26.3,42.4,0
24.8,44.6,0
25.5,43.6,0
26.3,41.1,0
19.2,49.7,0
19.6,60.5,0
19.2,60.0,0
22.6,61.2,0
22.8,61.0,0
21.8,61.9,0
21.8,63.9,0
28.8,83.3,1
29.7,80.7,0
27.1,66.8,1
24.6,44.7,1
24.7,44.2,1
21.3,66.1,0
21.0,66.2,0
29.3,61.1,1
29.4,61.8,1
18.8,57.3,0
19.0,57.0,0
18.6,58.1,0
19.6,68.5,0
18.9,67.6,0
17.1,75.0,0
31.0,71.0,1
31.4,69.2,1
31.7,64.3,1
19.4,62.1,0
20.1,60.3,0
18.3,66.2,0
33.0,56.3,1
32.9,57.1,1
33.1,56.7,1
33.0,57.1,1
19.5,53.7,0
32.3,62.2,1
32.4,61.6,1
32.1,63.2,1
24.3,59.2,1
26.2,57.1,1
29.9,64.3,1
29.7,63.0,1
28.8,59.6,1
20.8,69.1,0
20.0,73.7,0
20.5,69.4,0
20.6,70.0,0
18.6,71.6,0
30.7,68.1,1
30.5,67.3,1
29.5,70.3,1
30.5,68.3,1
28.6,58.7,1
27.1,52.9,1
29.9,62.8,1
32.4,67.4,1
32.8,66.6,1
32.6,66.0,1
32.1,71.6,1
19.8,50.1,0
20.8,48.8,0
20.8,48.6,0
21.7,47.7,0
15.7,67.9,0
13.7,70.0,0
15.7,67.6,0
14.4,72.1,0
30.0,56.8,1
32.8,53.0,1
32.1,58.0,1
28.5,55.1,1
28.5,57.7,1
29.0,51.1,1
28.8,67.0,0
29.0,67.6,0
24.5,43.9,0
24.6,43.3,0
30.9,44.4,0
31.1,44.3,0
26.8,77.7,1
25.9,81.7,0
26.1,83.6,0
25.6,86.3,0
25.0,45.5,0
25.9,53.8,0
25.6,50.1,0
24.9,46.9,1
24.8,86.4,0
25.0,85.2,0
25.0,85.9,0
28.4,61.3,1
28.9,58.0,1
29.2,58.1,1
24.1,48.8,0
24.1,49.5,0
23.6,50.8,0
25.5,58.6,0
27.4,69.5,0
27.6,68.8,1
28.6,67.6,1
28.8,66.8,1
25.6,62.9,0
25.9,61.3,0
29.0,45.8,1
25.0,56.9,0
29.8,42.6,1
29.9,42.3,1
26.0,51.6,0
25.9,51.8,0
28.2,74.6,0
28.7,73.7,0
27.9,81.5,1
28.0,79.2,1
27.6,44.2,0
25.2,46.7,0
25.6,44.6,0
29.5,44.8,1
30.0,42.9,1
29.5,45.8,1
26.4,77.3,1
25.4,81.2,0
26.9,44.8,0
26.9,45.8,0
26.6,46.3,0
24.9,51.3,0
24.9,51.3,0
26.3,78.8,0
26.5,78.4,0
27.1,46.9,1
26.7,47.6,1
25.2,52.6,1
25.1,53.1,1
29.6,55.1,1
29.6,53.7,1
26.6,75.7,1
26.6,75.9,1
26.6,76.0,1
24.5,76.5,0
23.6,79.8,0
23.2,40.3,0
23.3,40.1,0
28.3,54.2,1
29.5,50.3,1
24.3,74.0,0
25.1,48.8,0
25.1,49.8,0
28.6,52.9,1
28.5,53.3,1
28.3,55.2,1
28.3,55.1,1
24.6,71.1,0
24.3,71.8,0
26.4,44.2,1
26.4,45.0,1
26.0,45.4,1
26.6,63.6,1
26.2,58.5,1
26.8,84.8,1
26.7,86.4,1
25.6,83.9,0
26.0,82.9,0
25.7,42.5,1
24.8,43.4,1
23.6,58.2,0
27.3,57.4,0
26.3,61.7,0
26.8,86.0,0
27.7,81.7,0
27.0,80.9,0
23.9,54.4,0
28.2,59.0,1
28.3,59.3,1
28.2,59.8,1
28.4,59.7,1
27.2,81.3,1
28.5,78.2,1
27.8,81.0,1
27.0,82.4,1
28.4,52.9,1
28.9,50.6,1
25.5,56.5,0
25.7,55.1,0
26.8,52.9,1
25.2,54.5,1
27.6,50.3,1
25.5,53.0,1
25.6,73.6,1
25.4,77.4,1
25.2,78.7,1
24.9,82.0,1
27.3,80.3,1
27.4,79.2,1
27.9,56.0,1
28.0,54.5,1
27.9,55.7,1
25.4,52.7,0
25.9,50.4,0
27.6,58.7,1
27.6,58.7,1
28.5,72.9,1
26.7,81.9,0
27.0,80.0,1
26.2,48.2,1
28.8,83.2,0
28.8,82.0,1
28.7,75.7,1
29.0,75.1,1
28.9,75.4,1
25.6,62.9,0
27.3,56.3,0
27.3,56.4,0
27.8,44.4,0
26.3,48.5,0
28.6,83.6,0
28.4,77.3,1
30.4,68.3,1
29.3,49.7,0
30.8,48.2,0
27.1,48.0,1
28.6,81.7,0
29.0,79.2,1
28.2,73.2,1
29.0,69.0,1
28.6,81.8,1
29.0,80.5,1
28.7,73.4,1
27.8,52.7,0
27.6,42.5,0
27.6,43.2,0
27.2,43.5,0
27.2,81.5,1
27.7,79.4,1
27.1,86.5,1
26.7,87.7,1
26.7,52.8,1
27.7,47.1,1
24.9,58.6,0
25.0,53.3,0
26.0,74.5,0
25.6,74.7,1
26.5,54.4,1
26.5,53.8,1
23.4,55.4,0
23.8,54.3,0
27.4,52.7,1
28.3,48.5,1
28.4,49.6,1
25.1,51.1,0
26.6,58.4,1
24.8,52.5,0
24.3,54.4,0
27.1,56.5,1
26.1,60.6,1
24.5,56.1,1
24.3,57.1,1
27.4,44.2,1
26.8,46.0,1
26.1,51.1,0
25.2,53.4,0
28.0,46.3,1
27.2,44.6,0
26.0,49.2,0
26.0,50.4,0
27.2,59.4,1
27.9,57.1,1
27.0,59.0,0
24.3,55.7,0
23.9,57.0,0
27.6,70.4,0
26.9,71.7,0
27.7,69.4,0
31.6,75.4,1
31.6,75.3,1
27.6,50.3,0
27.7,51.0,0
31.4,76.4,1
31.5,76.0,1
31.5,75.9,1
31.6,76.3,1
27.9,64.7,0
31.4,76.2,1
31.5,76.0,1
23.9,58.8,0
23.8,59.0,0
22.7,57.4,0
31.5,76.1,1
31.5,78.0,1
31.3,77.1,1
31.3,77.1,1
32.7,71.6,1
32.8,71.1,1
32.6,71.3,1
31.5,78.8,1
31.5,78.7,1
32.5,72.7,1
32.6,72.2,1
30.7,74.9,1
30.9,73.9,1
30.7,75.6,1
32.7,69.9,1
32.6,70.0,1
32.5,70.5,1
31.4,77.9,1
29.1,57.7,1
31.2,78.9,1
31.2,78.9,1
31.2,78.9,1
27.2,57.6,1
32.2,77.4,1
32.2,77.9,1
31.3,79.6,1
31.4,79.3,1
28.1,55.6,0
27.9,58.0,0
26.6,67.0,1
26.6,66.8,1
30.7,82.6,1
30.8,81.8,1
30.5,83.5,1
30.5,83.5,1
26.4,53.2,0
27.7,48.3,0
26.8,50.2,0
27.2,50.4,0
30.7,82.0,1
30.7,81.4,1
30.6,82.3,1
30.9,80.1,1
32.8,75.4,1
32.9,75.2,1
32.8,75.3,1
32.4,77.4,1
30.9,75.4,1
30.9,75.1,1
30.9,75.5,1
31.1,82.6,1
32.5,72.4,1
32.4,72.2,1
32.5,73.2,1
30.5,82.4,1
30.7,81.3,1
30.4,83.2,1
30.5,82.9,1
32.3,77.4,1
32.4,76.6,1
32.3,77.6,1
32.1,78.4,1
30.6,82.0,1
30.5,83.0,1
32.3,73.2,1
32.3,73.2,1
30.5,83.1,1
30.3,83.7,1
29.9,85.2,1
33.0,75.9,1
33.0,76.1,1
33.0,76.4,1
30.9,74.8,1
30.9,74.9,1
30.9,74.9,1
30.9,75.0,1
32.4,72.8,1
32.6,71.8,1
32.4,72.8,1
32.4,72.3,1
30.0,85.3,1
30.4,82.9,1
32.5,71.4,1
32.4,71.8,1
29.6,87.2,1
29.7,86.5,1
29.6,87.2,1
31.6,72.9,1
32.2,72.2,1
33.1,68.7,1
32.4,70.9,1
29.9,86.2,1
28.9,85.9,1
32.2,71.4,1
32.2,71.7,1
29.5,87.2,1
29.7,86.5,1
29.5,87.5,1
31.7,72.5,1
31.5,73.4,1
31.6,74.0,1
31.4,74.7,1
31.6,74.0,1
31.3,75.2,1
31.5,73.4,1
31.7,72.4,1
31.6,72.9,1
31.9,71.7,1
31.8,73.9,0
32.2,70.6,0
32.4,77.1,0
32.6,75.9,0
31.9,73.4,1
31.8,73.4,1
31.8,74.2,1
32.9,76.3,1
32.9,76.4,1
32.9,76.6,1
32.4,68.7,0
32.4,68.7,0
32.9,76.8,0
32.9,76.6,0
30.6,75.3,0
30.6,75.2,0
29.5,88.0,1
29.5,86.4,1
29.4,87.5,1
29.6,86.3,1
30.0,74.4,1
31.0,75.6,1
31.2,75.3,1
30.8,76.7,1
31.3,74.7,1
30.9,76.0,1
30.7,53.8,1
29.9,50.4,1
30.7,53.8,1
30.6,54.7,1
29.8,52.8,1
28.8,59.4,1
28.5,55.8,1
27.9,56.0,1
28.0,56.0,1
28.6,60.0,1
29.0,57.0,0
29.1,59.6,1
29.0,58.4,0
28.5,60.4,1
29.0,58.6,0
28.5,60.4,1
28.7,59.7,1
28.7,61.5,0
28.5,62.6,1
28.9,54.8,1
29.0,53.4,1
29.0,53.4,0
27.8,52.4,1
27.9,52.2,1
31.2,40.6,1
30.8,41.4,1
28.6,43.9,1
28.4,44.7,1
28.5,54.5,1
28.4,58.9,1
30.7,43.8,1
30.8,44.9,1
30.7,43.1,1
31.4,54.1,1
30.8,54.4,1
29.5,33.3,1
28.7,53.3,1
28.7,53.8,1
28.6,53.6,1
30.5,23.0,1
30.2,26.8,1
28.8,54.4,1
28.7,55.5,1
28.8,56.8,1
30.1,34.4,1
30.2,37.7,1
30.3,33.8,1
30.8,32.8,1
30.2,35.6,1
29.6,41.3,1
29.6,41.9,1
31.1,43.7,1
18.2,59.4,0
18.2,58.9,0
24.7,80.9,0
23.9,84.2,0
25.0,79.5,0
13.5,57.5,0
12.9,57.6,0
13.9,57.5,0
23.3,83.2,0
24.7,78.6,0
22.3,86.4,0
22.4,86.7,0
19.2,35.4,0
19.2,35.0,0
22.0,88.1,0
21.9,88.4,0
24.9,75.7,0
25.0,76.3,0
11.3,72.2,0
12.5,62.7,0
20.0,53.6,0
19.6,57.5,0
28.6,69.9,0
26.4,77.1,0
22.7,83.2,0
20.1,89.5,0
22.7,79.5,0
21.6,88.4,0
20.4,92.7,0
21.6,65.4,0
22.2,64.0,0
17.1,54.6,0
18.5,50.5,0
11.5,57.6,0
13.3,51.9,0
10.4,50.4,0
20.7,65.0,0
20.0,66.8,0
20.7,65.4,0
25.3,77.2,0
23.6,85.6,0
25.4,77.1,0
21.9,87.3,0
22.5,84.8,0
22.0,87.0,0
21.9,78.4,0
21.5,79.7,0
22.0,77.1,0
19.0,42.6,0
18.4,40.1,0
19.1,41.1,0
13.2,64.9,0
13.4,65.9,0
12.8,65.5,0
12.2,59.1,0
12.3,60.1,0
12.7,58.3,0
12.7,50.0,0
12.1,49.1,0
12.1,50.6,0
14.8,55.8,0
14.3,59.3,0
14.8,56.7,0
25.1,38.1,0
24.5,38.5,0
24.1,79.8,0
24.2,78.1,0
24.2,82.2,0
