temperature,humidity,fan_on
31.8,79.5,1
24.6,83.6,1
28.5,68.7,1
29.3,61.0,0
26.7,93.8,0
31.0,67.8,1
36.3,73.6,1
35.0,72.3,1
24.1,54.0,0
32.5,78.0,0
30.6,81.9,1
22.0,86.2,0
24.7,79.1,0
22.0,81.1,0
28.4,76.6,1
32.3,89.8,1
22.6,71.5,0
22.1,80.5,0
32.8,68.2,1
34.6,71.1,1
28.7,59.2,1
33.4,75.5,1
33.6,88.2,1
30.2,75.0,0
28.3,59.0,0
29.6,59.5,0
28.1,86.5,1
32.2,74.5,1
37.4,58.5,1
28.8,74.9,0
26.7,79.9,0
30.0,58.8,0
31.9,58.2,1
27.2,66.2,0
30.4,84.9,1
22.0,95.8,0
30.8,90.1,1
22.0,91.6,0
27.7,86.2,1
30.4,74.6,1
24.1,63.9,0
25.4,73.3,0
36.7,61.0,1
27.9,72.7,0
23.0,85.6,0
23.1,85.0,0
26.3,75.1,0
29.5,70.2,1
28.8,88.2,0
24.5,75.1,0
29.0,83.3,1
26.2,91.6,0
33.8,64.1,1
23.8,64.4,0
32.9,78.8,1
30.0,68.5,1
25.3,91.0,0
30.1,96.4,1
27.9,73.0,0
25.2,65.6,0
30.4,81.1,1
27.1,85.6,1
27.9,61.4,0
23.6,84.9,0
23.2,93.7,0
25.6,92.8,0
33.4,91.5,1
26.2,98.0,0
32.7,58.0,1
29.0,73.6,0
24.9,79.7,0
22.0,80.5,0
26.6,83.1,0
35.1,61.4,1
28.8,65.5,0
23.7,70.6,0
34.0,67.6,1
32.4,89.2,1
31.4,61.7,1
28.1,76.5,1
33.9,57.4,1
33.2,56.5,1
22.0,71.3,0
22.0,72.7,0
36.3,70.5,1
26.0,76.7,0
33.6,78.0,1
25.3,72.1,0
24.9,77.8,0
27.6,72.8,0
26.2,65.0,0
26.5,64.4,1
27.0,94.7,1
25.7,79.5,0
31.0,78.5,1
34.8,68.6,1
34.2,66.8,1
22.0,77.5,0
31.3,89.8,1
31.4,73.7,1
29.6,67.0,0
26.3,77.4,0
24.6,64.5,0
27.9,85.4,1
34.8,90.6,1
27.0,60.8,0
30.7,70.6,1
28.6,67.2,1
28.4,84.3,1
31.7,84.6,1
26.3,69.9,0
28.5,85.0,1
34.1,77.2,1
25.3,80.3,0
25.0,79.5,0
27.6,82.5,1
27.7,86.7,1
34.2,81.3,1
27.4,68.3,0
22.0,76.8,1
24.6,78.3,0
27.3,77.1,0
27.8,71.8,1
26.7,57.5,0
22.0,70.8,0
24.1,77.8,0
36.1,71.3,1
28.5,60.9,1
28.9,71.2,0
24.9,66.0,1
26.5,96.8,0
23.6,69.3,0
34.3,88.0,1
30.6,77.2,1
32.7,62.9,0
22.0,82.0,0
28.7,76.2,1
32.9,68.3,1
27.5,90.8,1
25.0,98.0,0
22.2,88.6,0
24.6,91.2,0
30.3,80.8,1
29.4,64.7,1
27.6,75.9,1
22.6,86.7,0
31.8,70.3,1
29.3,64.6,1
22.0,73.8,0
28.3,87.8,1
31.6,80.4,1
26.8,61.7,0
24.6,74.2,0
28.9,77.6,1
33.1,65.4,1
26.8,76.2,0
31.6,59.4,1
25.1,80.0,0
32.3,87.8,1
32.0,77.0,1
22.0,98.0,1
32.4,80.5,1
25.5,91.7,0
24.1,77.7,1
27.6,70.5,0
25.7,73.2,0
35.8,73.8,1
31.0,76.0,1
29.6,62.2,1
22.3,81.7,0
26.0,79.6,1
30.8,74.9,1
25.9,71.5,0
26.3,63.2,0
33.3,80.1,0
26.5,71.8,0
27.9,78.8,1
27.6,78.5,0
30.4,65.0,1
25.7,83.3,0
28.5,68.2,0
23.9,77.6,0
33.8,73.1,1
23.8,72.7,0
33.4,49.7,1
25.5,60.8,0
22.7,84.1,0
24.4,68.0,0
22.0,66.7,0
22.0,81.1,0
22.0,68.4,0
23.3,74.7,0
32.1,64.5,1
29.7,86.9,1
32.5,63.7,1
22.0,80.2,0
26.4,91.2,0
24.6,70.2,0
24.7,74.7,0
33.7,82.0,1
28.6,68.6,1
23.0,76.3,1
31.2,71.9,1
36.3,69.2,1
28.4,62.7,0
30.3,60.0,1
25.6,87.3,0
26.0,91.3,0
22.0,74.1,0
28.8,92.2,1
32.5,52.2,1
22.6,75.5,0
34.8,93.6,0
22.4,69.2,0
32.3,62.9,1
28.6,74.4,1
29.3,79.6,1
30.5,58.4,1
34.8,78.5,1
33.3,79.7,1
27.9,72.0,0
34.2,75.1,1
26.3,93.5,0
25.6,66.1,0
30.1,61.8,1
29.9,83.8,0
22.9,92.5,0
26.8,75.8,0
31.4,78.3,1
29.6,84.1,1
31.6,76.6,1
31.9,70.1,1
29.6,69.2,1
31.4,45.0,1
22.5,64.4,0
27.6,86.7,1
29.1,66.7,1
30.5,83.4,1
22.3,80.7,0
30.2,77.6,1
22.0,87.5,0
26.5,51.3,0
28.2,80.9,1
23.4,68.4,0
22.0,87.7,0
28.7,52.8,1
22.5,77.7,0
29.4,77.8,1
25.6,69.4,0
29.1,49.5,1
22.4,90.5,0
26.4,85.4,0
26.1,84.9,0
29.3,91.3,1
28.2,79.0,1
23.0,68.3,0
22.0,77.2,0
26.8,61.8,0
29.6,75.0,1
29.8,77.0,1
25.5,57.7,0
24.6,69.7,0
26.0,74.8,0
29.3,79.6,1
25.5,82.4,0
23.6,56.4,0
23.6,46.1,0
31.4,84.2,1
27.4,93.0,1
23.0,56.3,0
27.5,89.2,1
34.0,89.5,1
25.9,77.6,0
23.4,84.8,0
29.1,86.5,1
26.7,72.9,0
26.2,72.9,0
31.4,80.6,1
22.0,73.1,0
29.0,64.6,1
26.6,69.7,0
24.2,86.2,0
23.5,83.7,0
32.1,74.3,1
22.0,83.8,0
26.0,71.6,0
31.7,83.4,1
34.7,76.4,1
24.7,69.9,0
31.2,68.5,1
28.8,82.2,1
27.2,96.0,1
24.9,69.6,0
22.0,88.6,0
23.9,89.8,0
30.8,63.9,1
25.7,74.3,0
30.9,65.2,0
23.8,59.3,0
25.3,86.7,0
22.0,91.6,0
25.0,80.9,0
22.0,79.9,0
32.5,64.5,1
29.3,57.6,1
22.3,77.4,0
26.0,91.7,0
30.7,98.0,1
29.7,64.2,0
25.4,67.8,0
33.0,68.2,1
31.0,71.5,1
31.4,68.1,0
31.3,85.5,1
22.0,81.4,0
26.5,95.5,0
22.6,81.1,1
31.6,71.1,1
23.3,88.0,0
22.0,83.1,0
29.9,74.3,0
31.4,84.2,0
29.0,83.4,1
22.3,82.1,1
35.7,52.8,0
32.6,68.1,0
22.8,82.5,0
27.4,59.3,0
29.7,87.9,1
22.0,73.8,0
29.6,93.8,1
22.0,78.9,0
22.0,79.7,0
22.0,79.1,1
30.8,56.0,1
30.8,93.5,1
26.5,72.5,0
33.2,70.6,1
28.9,59.4,1
35.0,78.6,1
31.1,60.4,1
23.4,73.2,0
25.4,68.9,0
31.0,75.4,1
25.9,78.3,1
31.3,67.5,1
34.9,88.1,1
22.0,89.2,1
33.8,73.6,1
24.9,68.9,0
29.4,64.1,0
27.6,74.3,0
27.0,63.7,0
29.6,81.1,1
30.2,91.4,1
31.8,82.9,1
25.2,78.9,0
22.0,67.6,0
31.7,60.3,1
33.6,76.5,0
24.2,92.2,0
26.2,78.6,0
24.1,86.8,1
28.8,71.1,1
23.9,79.4,0
27.3,77.4,1
30.8,71.4,1
33.4,77.2,1
26.6,91.1,0
35.5,53.7,0
28.0,65.9,0
28.6,93.7,1
22.5,64.4,0
24.4,80.1,0
30.1,90.7,0
28.4,64.9,1
27.3,82.1,1
26.4,77.2,0
22.0,76.1,0
27.7,74.3,0
30.9,55.5,1
26.3,65.5,0
29.0,72.2,0
29.2,81.7,1
29.9,67.7,0
24.0,83.2,0
29.2,70.7,0
36.1,66.7,1
24.1,93.7,0
32.0,59.2,1
28.7,64.4,0
28.7,80.4,1
33.3,60.0,1
30.9,52.2,1
23.8,85.6,0
25.4,72.6,0
22.3,69.3,0
37.3,69.5,1
25.7,63.8,0
38.3,82.1,1
28.4,67.7,1
24.5,66.8,0
27.3,69.7,0
23.5,74.7,0
23.9,84.8,0
29.7,58.7,1
29.0,57.4,1
34.7,81.3,1
38.3,57.6,1
22.0,91.0,0
30.1,76.6,1
26.5,88.8,0
28.9,76.8,1
30.7,72.9,1
25.0,91.0,0
28.2,83.5,1
34.5,87.3,1
31.3,58.7,1
28.3,75.3,1
28.8,94.1,1
25.8,72.1,0
32.1,95.8,1
35.8,74.0,1
26.2,68.4,0
24.5,69.2,0
29.7,93.5,1
30.7,63.4,1
29.5,59.9,1
31.4,68.3,1
36.2,76.1,1
25.1,83.1,0
29.3,86.9,1
27.8,91.5,1
25.3,76.4,0
27.3,74.5,1
24.8,84.5,0
31.4,86.5,1
24.6,70.6,0
25.2,89.9,0
22.8,68.3,0
30.8,84.2,1
28.2,74.3,0
27.5,79.9,1
33.5,79.8,1
34.2,61.0,1
29.5,74.6,1
29.2,78.8,1
22.0,73.0,0
24.7,76.5,1
25.4,84.8,0
27.3,81.4,1
22.0,74.8,0
34.3,60.5,1
31.1,89.4,1
30.3,70.7,1
23.8,80.6,0
26.1,84.5,0
23.6,60.6,0
25.7,71.3,0
31.0,81.5,1
33.0,71.6,1
28.1,73.9,1
26.4,63.5,0
25.4,88.7,0
22.0,90.0,0
31.3,69.5,1
31.3,76.3,1
27.9,70.7,0
23.5,98.0,1
30.0,87.0,1
22.0,87.0,0
28.7,74.8,0
32.4,85.0,1
25.2,88.3,0
28.9,67.0,0
28.4,63.7,0
30.8,76.8,1
34.4,57.1,0
22.4,89.0,0
25.1,74.1,0
31.8,60.6,1
30.0,61.4,1
31.8,64.9,1
31.4,69.4,1
29.9,68.5,1
27.7,69.7,0
29.6,86.0,1
31.9,60.7,0
25.6,82.1,0
31.9,64.4,1
34.1,67.5,1
27.4,98.0,1
27.6,80.2,1
22.0,64.4,0
25.8,75.5,0
32.0,82.1,1
27.8,78.7,1
29.8,91.0,0
25.3,64.3,0
22.4,76.4,0
33.2,75.6,1
22.9,74.8,0
26.0,81.5,0
23.8,65.7,1
26.8,75.5,0
29.2,72.3,1
26.7,67.0,0
26.4,65.0,0
29.6,66.6,1
22.0,73.4,0
24.1,64.9,0
30.2,84.4,1
28.3,65.2,0
25.9,80.0,0
27.3,78.7,1
26.5,74.8,0
31.8,74.4,1
36.3,66.6,1
28.7,73.9,1
25.6,69.9,0
28.0,88.9,1
30.9,68.9,1
25.5,83.4,0
27.0,76.9,0
22.9,77.2,0
35.3,57.7,1
26.1,69.9,0
26.4,88.4,0
22.0,77.4,1
25.4,72.0,0
27.8,80.1,1
31.7,79.1,1
29.1,72.7,0
27.8,80.5,1
29.9,50.1,1
26.0,74.4,0
25.0,87.9,0
27.5,98.0,1
25.7,74.8,0
37.2,85.5,1
32.0,57.9,1
27.5,79.5,1
24.3,49.2,0
26.1,88.0,1
23.5,70.4,0
30.7,71.1,1
29.6,66.0,0
35.5,82.5,1
33.4,89.3,1
23.2,66.2,0
34.2,82.3,1
25.7,66.5,0
32.8,82.8,1
31.3,64.3,1
31.5,79.5,1
22.0,78.2,0
31.5,54.0,1
23.4,78.5,0
31.4,67.6,0
28.8,87.8,1
30.9,74.9,1
28.5,72.6,1
30.5,67.4,1
27.0,88.6,0
24.8,54.1,0
22.2,74.8,0
22.0,93.9,0
34.6,91.3,1
29.8,71.4,0
31.9,64.5,1
29.1,83.4,1
23.4,69.2,0
29.4,77.1,1
24.7,83.8,0
32.1,72.7,1
27.4,56.5,0
26.7,67.6,0
27.3,87.8,1
28.6,88.8,0
22.0,80.8,0
26.4,66.6,0
37.9,78.2,1
31.0,68.0,1
30.0,48.7,1
31.1,73.3,1
26.4,73.0,0
29.7,65.2,1
30.6,64.4,1
28.0,67.3,0
23.7,75.4,0
26.1,89.2,1
28.0,75.3,1
32.3,86.3,1
29.0,80.2,1
22.4,96.9,0
27.1,65.9,0
28.6,81.2,1
29.4,77.3,1
28.6,86.6,1
25.9,78.5,0
27.0,62.9,0
31.8,67.4,1
27.1,47.4,0
22.7,77.4,0
25.0,63.7,0
33.1,75.4,0
26.9,73.1,0
24.4,76.9,0
28.6,84.6,1
27.3,77.2,0
29.5,85.2,1
26.1,73.0,1
31.1,59.3,1
28.7,75.1,0
28.5,70.5,1
25.8,72.8,0
23.5,82.2,0
24.2,86.2,0
28.0,73.3,1
33.5,82.6,1
27.5,86.3,1
27.5,71.3,0
24.2,79.3,0
35.3,70.0,1
26.7,74.7,0
22.0,81.9,0
27.4,89.3,0
33.0,67.4,1
34.5,71.0,1
30.9,75.6,1
27.4,78.0,1
23.5,68.0,0
32.3,54.1,1
22.4,89.9,0
26.6,80.8,0
26.4,63.0,0
30.1,84.5,1
24.7,74.8,0
28.5,72.9,1
30.4,77.6,1
22.0,77.5,0
28.7,83.4,1
22.4,71.8,0
35.8,75.5,1
22.0,93.3,0
31.2,76.4,1
27.8,72.9,0
30.0,79.3,1
22.8,87.4,0
22.0,78.4,0
29.3,45.0,1
24.0,55.4,0
29.4,70.5,0
23.8,84.4,0
23.1,76.4,0
22.6,90.5,0
32.2,53.0,1
35.8,70.0,1
34.8,74.5,1
22.0,87.4,1
31.1,61.9,1
30.4,71.3,1
22.9,75.8,0
22.7,72.4,0
28.1,63.8,1
25.0,91.1,0
31.3,81.4,0
30.8,68.3,1
22.1,89.7,0
31.5,70.1,1
33.4,83.5,1
24.4,76.4,0
22.8,93.9,0
27.6,82.3,1
35.8,75.1,1
30.7,81.1,1
27.9,80.4,1
26.5,61.9,0
25.3,91.9,0
31.9,64.1,1
31.2,75.7,1
35.2,72.2,1
35.7,64.6,1
27.5,65.6,0
25.3,80.1,0
27.3,68.9,0
33.7,53.4,0
25.9,82.0,1
31.6,57.2,0
33.7,81.7,1
31.1,64.5,1
25.3,80.6,0
25.6,81.2,0
23.1,83.5,1
34.0,65.4,1
31.4,85.9,1
33.2,77.8,1
27.4,72.4,0
24.8,83.6,0
24.5,73.3,0
26.2,60.8,0
27.3,69.4,0
25.4,61.2,0
27.9,79.4,1
23.9,87.8,0
31.8,82.3,1
36.0,65.7,1
30.7,84.3,1
25.9,91.9,0
34.9,75.0,1
31.6,48.5,1
27.4,91.2,1
32.7,76.9,1
31.0,91.3,1
27.0,82.4,1
22.4,74.8,0
31.1,73.5,1
22.0,78.4,0
28.0,86.0,1
30.2,82.4,1
22.0,64.0,0
28.5,73.3,1
22.0,85.9,0
26.5,73.7,0
34.9,85.7,1
29.9,92.0,1
31.0,63.2,1
25.2,85.7,0
26.0,72.2,0
32.4,80.4,1
34.8,71.3,1
33.2,68.7,1
26.0,93.8,0
24.0,80.3,0
32.9,69.7,1
29.8,83.2,1
29.9,77.0,1
27.8,98.0,1
31.2,85.7,1
23.9,83.3,0
26.2,75.0,0
25.1,94.8,0
26.3,77.4,0
25.0,83.7,0
25.9,67.1,0
26.4,54.7,0
27.4,63.0,0
38.1,79.4,1
28.8,69.7,0
27.0,92.8,1
36.9,67.9,1
34.2,84.0,0
25.9,52.1,0
22.0,81.8,1
27.3,57.0,0
29.7,74.8,0
26.9,59.9,0
23.3,72.9,0
32.8,63.7,1
22.0,77.8,1
32.3,89.1,1
22.0,70.1,0
26.4,79.6,0
33.3,69.2,1
23.9,81.3,0
24.8,72.7,0
25.1,92.5,0
22.6,84.3,0
29.9,51.6,1
29.4,65.0,1
23.9,76.6,0
29.5,65.7,1
24.1,82.5,0
33.1,79.2,1
25.9,71.2,0
29.0,65.5,0
29.4,75.0,1
29.9,90.9,1
27.6,86.9,1
29.8,71.1,1
29.2,57.4,0
23.4,85.1,0
25.8,82.2,0
31.0,72.9,1
35.3,67.3,1
28.3,72.4,0
26.1,71.0,0
29.8,77.5,1
25.4,93.5,0
26.6,52.0,0
22.0,74.3,0
22.0,81.1,0
30.7,82.3,0
33.8,78.2,1
34.7,76.9,0
36.0,70.5,1
29.7,74.0,0
28.1,82.7,1
30.5,69.1,1
26.1,79.1,0
23.5,80.4,0
26.1,68.5,0
26.3,68.0,0
22.0,67.2,0
25.7,76.5,0
29.1,92.5,1
27.8,73.3,0
30.1,56.2,1
26.2,89.3,0
26.4,71.1,0
32.0,74.5,1
28.7,75.2,0
22.7,71.4,0
26.5,89.9,0
26.8,49.8,0
25.4,76.2,0
33.2,60.0,1
24.6,80.5,0
24.8,66.3,1
30.3,75.6,1
25.8,78.1,0
22.9,69.4,0
30.2,80.2,0
23.6,76.8,0
27.8,59.7,0
27.8,86.1,0
22.6,83.4,0
30.0,88.2,1
36.0,64.4,1
22.0,70.7,0
22.0,90.8,0
29.8,74.6,0
25.2,73.1,0
27.7,90.4,0
25.3,79.6,0
30.0,70.5,0
28.7,61.3,1
25.6,75.9,1
29.6,51.1,1
29.1,84.8,1
31.4,56.5,1
32.7,80.4,1
29.8,91.9,1
22.6,60.7,0
22.0,96.4,0
38.0,91.5,1
30.2,81.5,1
29.6,71.2,1
33.9,71.1,1
23.6,97.1,0
29.9,56.8,0
31.4,73.2,1
24.9,72.7,0
23.7,91.2,1
28.9,67.6,1
23.9,93.2,0
31.3,71.9,1
32.7,73.3,1
28.3,90.2,1
32.5,83.2,1
25.7,66.7,0
22.0,71.3,0
32.5,98.0,1
25.5,78.3,0
25.6,73.8,0
31.1,92.9,1
30.1,54.6,0
32.0,84.9,1
25.8,85.2,0
26.6,82.3,0
23.4,76.4,0
25.1,69.0,0
34.0,84.3,1
27.0,78.1,0
29.0,71.3,0
22.0,98.0,0
24.8,76.0,0
34.5,59.1,1
29.6,76.9,1
23.9,85.3,0
22.0,84.8,0
30.5,60.7,1
29.3,54.9,1
34.7,72.0,1
28.1,67.3,1
30.7,62.8,1
27.0,85.2,1
36.0,72.5,1
29.3,66.1,1
23.5,81.8,0
27.4,79.2,1
29.6,75.8,1
28.3,78.1,1
29.1,80.0,1
28.7,87.4,1
31.0,71.6,1
28.9,57.2,0
30.3,62.5,1
33.6,73.6,1
30.9,62.6,1
22.0,76.8,0
28.8,81.4,1
27.4,75.8,1
22.5,84.3,0
28.6,70.2,1
25.5,82.4,0
24.1,89.0,1
31.4,71.1,1
25.0,81.7,0
30.3,77.4,1
27.3,84.0,0
28.1,62.6,1
28.2,75.4,1
28.9,62.1,1
30.9,78.2,1
27.4,86.0,1
22.0,77.0,0
23.3,79.5,0
26.9,79.1,0
29.7,64.5,0
30.4,66.4,1
23.7,95.7,0
29.7,70.3,1
29.9,76.2,1
32.4,85.7,1
23.0,64.3,0
26.7,98.0,0
30.0,65.8,0
25.4,69.0,0
22.0,68.2,0
23.9,51.6,0
33.1,72.5,1
28.6,60.8,1
34.8,80.0,0
32.4,62.6,1
33.8,67.2,0
26.5,72.3,0
31.5,67.4,1
33.6,96.0,1
28.0,80.7,1
22.2,79.1,0
23.7,70.9,0
27.1,72.4,0
27.6,81.3,1
27.1,78.2,1
28.0,90.3,0
30.4,78.7,1
33.4,58.5,1
29.0,67.8,0
30.5,60.6,1
27.7,75.6,1
24.0,66.8,0
23.2,82.2,0
32.4,75.1,1
23.6,78.1,0
26.3,79.5,0
26.1,80.3,0
23.8,84.3,0
23.9,74.5,0
30.1,59.9,1
23.9,75.0,0
37.2,76.1,1
25.7,63.9,0
23.9,76.6,0
22.4,82.6,0
23.7,75.1,0
26.8,92.9,0
26.4,73.4,0
30.4,82.1,1
26.5,60.1,0
27.3,81.6,1
28.8,66.6,1
24.5,63.7,0
31.5,54.6,1
22.0,75.2,0
25.8,76.3,0
27.3,66.6,0
22.0,84.0,1
23.2,80.6,1
29.4,77.6,1
28.2,70.7,1
22.8,82.4,0
28.1,78.5,1
28.9,64.5,1
27.6,75.0,1
27.2,77.4,1
33.1,65.9,1
28.7,80.4,1
30.9,63.8,1
22.0,78.5,0
30.0,73.2,1
29.5,70.4,1
36.0,78.9,1
24.0,80.3,0
28.0,72.4,1
30.8,69.5,1
29.4,69.3,1
25.9,65.4,0
31.4,76.7,1
26.1,83.3,0
32.8,75.8,1
28.5,71.5,1
30.1,68.7,1
28.9,65.2,1
28.6,53.4,1
31.5,63.8,1
31.5,69.6,1
26.7,92.1,0
29.8,80.8,1
26.1,85.3,0
24.6,77.6,0
30.9,66.8,1
24.5,73.6,0
23.5,87.9,0
31.8,69.2,1
32.8,74.6,1
25.8,74.9,1
31.5,73.9,1
25.4,68.6,0
24.9,89.1,0
30.8,77.5,1
28.6,86.5,1
24.4,92.6,0
23.6,70.6,0
38.3,63.3,1
29.0,78.1,1
28.7,81.6,1
28.3,87.6,1
36.2,73.6,1
34.2,67.3,1
22.9,84.8,0
34.6,73.1,1
24.9,81.8,0
31.3,84.0,1
28.4,78.1,1
30.9,71.4,1
30.1,85.0,1
30.2,66.2,0
29.6,61.0,0
29.1,70.6,0
22.8,58.1,0
34.2,66.8,1
32.0,88.1,1
23.9,83.8,0
24.9,75.9,0
29.1,63.4,1
32.2,65.7,1
26.4,74.7,0
22.0,91.2,1
28.5,60.1,1
33.4,59.9,1
27.1,72.6,1
22.7,86.3,0
22.0,68.3,0
31.9,66.7,1
31.5,82.4,1
31.2,78.0,1
28.3,87.3,1
25.7,81.8,0
22.7,79.5,0
32.0,83.8,0
24.8,48.5,1
22.0,70.7,0
27.1,59.7,0
22.0,88.3,0
25.8,80.5,0
29.9,67.7,0
27.9,74.2,0
27.8,85.8,1
27.3,90.1,1
31.6,63.1,0
22.1,79.4,0
29.5,69.1,1
29.0,62.7,0
27.1,87.1,1
29.0,79.9,1
29.6,68.9,0
24.9,59.0,0
27.1,58.3,0
25.1,79.8,0
22.9,87.2,0
30.6,74.6,1
32.4,84.2,1
22.0,82.4,1
22.1,77.6,0
26.5,85.2,0
26.4,95.7,0
26.4,71.2,0
27.5,63.0,0
25.3,83.6,0
24.0,98.0,0
27.8,80.3,1
25.2,66.9,0
30.7,80.9,1
25.5,70.2,1
28.9,62.9,1
30.8,98.0,1
26.6,83.8,0
27.8,73.5,0
29.8,69.0,0
29.6,76.5,1
27.8,61.8,0
33.0,58.8,1
29.9,69.2,1
29.2,82.9,1
27.6,81.1,1
30.3,67.6,1
33.2,81.3,0
22.0,73.1,0
30.4,61.0,1
35.6,67.0,1
28.7,70.9,1
31.8,64.5,1
31.4,89.2,0
26.6,74.3,1
24.8,80.6,0
29.9,98.0,1
31.7,79.3,1
22.1,86.8,0
32.1,71.0,1
31.0,61.9,1
28.7,79.6,1
25.9,81.7,0
22.0,60.9,1
26.2,71.3,0
34.4,70.9,0
33.0,66.4,1
22.0,70.3,0
28.4,57.9,1
28.9,49.6,1
22.9,61.9,0
27.8,80.8,1
27.3,73.5,0
27.7,84.0,1
30.3,93.2,1
22.0,89.8,0
26.5,88.8,0
30.9,80.2,1
30.0,66.5,1
22.0,68.1,0
22.6,98.0,0
22.4,50.1,0
34.7,64.0,1
29.4,78.8,1
29.2,60.0,0
26.0,64.0,0
29.6,91.0,1
31.3,66.7,1
22.0,77.5,0
28.9,67.0,1
26.9,79.0,0
30.4,91.3,1
30.6,57.4,1
25.4,79.5,0
26.6,68.1,0
33.3,64.0,1
27.5,73.6,0
23.1,89.6,0
30.4,58.2,1
30.0,73.9,1
27.2,80.7,1
29.5,69.5,0
31.4,69.2,1
26.8,68.9,0
31.1,95.5,1
29.7,86.4,1
27.4,66.2,0
27.2,45.0,0
30.7,52.7,1
23.1,80.8,0
22.0,83.8,0
31.6,74.1,0
24.1,70.2,0
23.5,74.7,0
33.6,73.8,1
36.0,69.4,1
27.5,74.5,0
22.2,81.3,0
22.0,67.3,0
35.8,68.0,1
22.9,63.6,0
32.4,72.8,1
23.4,69.2,0
28.3,81.3,1
33.3,75.7,1
30.9,87.6,1
24.5,76.8,0
22.3,83.2,0
26.6,68.0,0
24.3,74.7,0
30.2,68.9,1
27.1,64.0,0
29.8,68.7,0
27.4,78.5,1
23.0,71.7,0
27.2,80.8,1
28.9,64.1,1
29.8,85.5,1
32.6,62.2,1
24.9,68.0,0
23.3,76.4,1
24.7,66.6,0
36.9,53.8,1
27.8,76.8,0
36.1,63.0,1
31.6,69.6,1
28.4,88.6,1
28.2,87.0,1
35.7,65.9,1
32.7,74.5,1
27.2,65.3,0
29.8,91.9,0
29.1,71.3,0
24.5,79.9,0
32.6,56.6,1
31.3,72.3,1
28.3,85.1,1
32.6,71.8,0
27.8,72.3,0
31.2,71.7,1
36.6,60.2,1
25.7,70.4,0
26.1,67.3,0
30.0,64.7,0
29.5,77.2,1
29.4,83.1,0
24.6,68.5,0
25.6,86.0,0
23.1,84.4,0
27.2,72.0,0
25.0,70.4,0
22.0,88.4,0
32.3,66.7,1
26.5,79.1,0
23.2,96.6,0
29.5,76.2,1
25.4,81.1,0
34.2,73.9,1
29.6,67.4,1
27.8,84.6,1
22.6,93.5,0
35.3,57.5,1
29.7,53.8,1
29.1,79.9,1
27.6,60.1,0
26.0,81.9,0
29.7,81.8,1
22.0,95.7,0
28.0,66.4,0
27.5,66.0,0
28.6,64.4,1
32.7,68.1,1
24.8,69.8,0
26.4,69.8,0
26.0,78.7,1
28.2,82.1,1
27.3,90.0,1
29.3,79.3,1
26.9,70.7,0
32.7,50.9,1
26.1,77.3,0
31.9,72.3,1
27.5,62.0,0
26.3,84.7,0
31.5,62.3,1
34.5,62.7,1
30.8,77.1,1
27.4,78.3,1
22.0,76.3,0
22.3,72.8,0
33.2,72.4,1
22.0,85.3,0
31.8,74.6,1
25.9,91.8,0
35.6,71.9,1
33.3,76.8,1
25.9,78.5,0
26.8,51.1,0
29.9,80.3,1
24.9,65.6,0
29.8,70.3,0
32.3,63.5,1
23.0,70.1,0
26.1,91.9,0
27.5,58.6,0
24.5,84.4,0
28.0,61.6,1
30.2,93.8,1
28.7,75.2,1
25.1,81.0,0
35.1,76.6,1
28.4,73.0,0
25.2,84.2,0
23.6,82.1,0
28.4,62.8,1
30.0,47.5,1
24.9,71.3,0
26.3,72.4,0
23.4,80.2,0
25.4,82.3,0
27.7,88.7,1
25.4,80.3,0
22.0,77.7,0
22.0,78.9,0
23.1,91.8,0
26.1,66.8,0
31.2,92.5,1
28.7,85.9,0
25.1,65.0,0
31.0,79.4,1
22.6,64.9,0
23.6,78.2,0
30.5,77.1,1
26.6,74.2,0
26.7,77.8,0
30.9,57.2,1
32.3,72.9,1
26.3,91.2,0
30.4,75.2,1
25.5,64.6,0
26.2,91.1,0
22.6,94.2,0
31.8,67.8,0
33.8,79.3,1
27.9,91.8,1
24.6,67.6,0
30.4,83.6,1
25.5,69.6,0
25.3,77.7,0
28.2,61.2,0
24.0,77.0,0
24.6,62.7,0
30.4,71.6,1
25.5,63.9,0
36.3,73.4,1
22.2,70.5,0
22.0,81.9,0
26.6,90.8,0
33.5,83.2,1
31.1,53.0,0
30.8,81.4,1
36.6,75.8,0
35.6,76.4,1
24.4,98.0,0
35.1,81.4,1
28.0,75.2,0
31.9,85.2,1
31.3,53.3,0
35.2,69.5,1
27.7,62.3,0
30.6,66.4,1
22.4,62.9,0
33.1,68.8,1
28.6,81.1,1
26.4,78.2,0
26.4,80.3,0
31.8,89.2,1
33.9,73.4,1
29.2,88.2,0
33.3,66.9,1
22.0,66.5,0
22.8,84.6,0
27.2,92.0,1
28.2,86.5,1
22.9,83.9,0
33.9,76.3,1
25.7,89.1,0
22.0,85.4,0
30.0,60.0,1
35.4,66.3,1
24.6,80.8,0
35.1,70.6,0
32.1,73.7,1
28.3,73.3,0
34.3,68.6,1
33.3,64.4,1
25.5,76.3,0
29.4,66.1,0
35.6,75.4,1
30.8,64.6,1
33.7,69.0,1
33.4,74.0,1
34.6,67.9,0
26.0,88.0,0
24.0,70.4,0
27.4,64.6,0
27.1,82.7,1
27.3,73.7,0
30.7,73.9,1
32.9,73.0,1
27.0,61.7,0
30.1,63.4,1
37.0,86.3,1
31.2,63.5,1
22.0,66.3,0
22.0,83.0,0
28.4,94.5,1
22.0,62.8,0
